learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.570411681,-3.689147745414326E-12,10000.0,80.33,70.48178115123514,70.4166040006016,70.00152508769256,10000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.720726697,-4.661312798917707E-12,20000.0,80.135,70.17046277872898,70.17938902649553,69.80544155646756,20000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.85490718,-5.529127471769849E-12,30000.0,80.03666666666666,70.0314411164905,70.02952509633188,69.70509383378015,30000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,1.075098073,-7.750705590005964E-12,40000.0,79.96,69.92292140765561,69.93699369936994,69.71894832275612,40000.0,-39.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,1.241101664,-1.0026803718776339E-11,50000.0,80.246,70.35737355719954,70.37492501499699,70.2042293885185,50000.0,-53.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
60000.0,1.425072847,-1.3881875324425185E-11,60000.0,80.43666666666667,70.64386374971346,70.61606628783137,70.54158510264519,60000.0,-81.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
70000.0,1.579729258,-1.7402731047994976E-11,70000.0,80.80428571428571,71.19814272969252,71.17946078115952,71.08581511447754,70000.0,-88.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
80000.0,1.709696184,-2.0361514278014916E-11,80000.0,81.00125,71.4963462242168,71.48191233863706,71.38957909795948,80000.0,-88.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
90000.0,1.82912144,-2.308030940204238E-11,90000.0,81.22111111111111,71.82558171232944,71.82978865257684,71.71854082998662,90000.0,-88.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
100000.0,2.027194373,-2.8665644829161467E-11,100000.0,81.388,72.07764572664543,72.07501875468868,71.97663213683451,100000.0,-109.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
110000.0,2.166964746,-3.311316437010343E-11,110000.0,81.55909090909091,72.33391180174699,72.29468566043407,72.24996237978631,110000.0,-123.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
120000.0,2.275740619,-3.6771415868101433E-11,120000.0,81.68916666666667,72.53002178027894,72.5024715614011,72.46732742741865,120000.0,-130.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
130000.0,2.386995293,-4.091597544520886E-11,130000.0,81.85692307692307,72.78063974294705,72.73862086502231,72.72285701068603,130000.0,-144.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
140000.0,2.489995083,-4.4753016629515003E-11,140000.0,81.93,72.89095642612544,72.85913528591354,72.82677579780665,140000.0,-144.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
150000.0,2.587586138,-4.8388566733596635E-11,150000.0,82.094,73.13801910807244,73.11088419029312,73.06288235884062,150000.0,-144.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
160000.0,2.699011122,-5.274125091395237E-11,160000.0,82.14625,73.21746848235533,73.19206441562342,73.15376952427495,160000.0,-151.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
170000.0,2.845961733,-5.928004215756017E-11,170000.0,82.25117647058823,73.37506661093087,73.34469994787848,73.30413625304138,170000.0,-172.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
180000.0,2.952951008,-6.423444030806422E-11,180000.0,82.31055555555555,73.46434153546953,73.4208703056003,73.40421977581397,180000.0,-179.0,51.0,26.0,26.0,7.0,0.0,0.0,1.0
190000.0,3.060570041,-6.921800093182053E-11,190000.0,82.36105263157894,73.54026145065346,73.48932501166775,73.48261265181786,190000.0,-179.0,51.0,26.0,26.0,7.0,0.0,0.0,1.0
200000.0,3.166137456,-7.429772896304106E-11,200000.0,82.4465,73.66914470498193,73.61705005748985,73.6180413610677,200000.0,-186.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
210000.0,3.288285286,-8.083887327540044E-11,210000.0,82.50904761904762,73.76276635333573,73.6895262381273,73.70722977809592,210000.0,-207.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
220000.0,3.409116032,-8.862236437620595E-11,220000.0,82.54772727272727,73.82123865059897,73.75364864957243,73.76154061682078,220000.0,-249.0,71.0,36.0,36.0,7.0,0.0,0.0,1.0
230000.0,3.501143106,-9.471707666008216E-11,230000.0,82.58608695652174,73.87800081287705,73.81486300071262,73.81229485687386,230000.0,-256.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
240000.0,3.607922574,-1.0217553633911949E-10,240000.0,82.65,73.97374525528129,73.9256216459921,73.91042831006742,240000.0,-270.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
250000.0,3.711943964,-1.096297193512631E-10,250000.0,82.684,74.02454381010749,73.98281146703529,73.96669613379278,250000.0,-277.0,79.0,40.0,40.0,7.0,0.0,0.0,1.0
260000.0,3.819528952,-1.177289225324057E-10,260000.0,82.72730769230769,74.08937500751236,74.05933388015387,74.03773890321312,260000.0,-291.0,83.0,42.0,42.0,7.0,0.0,0.0,1.0
270000.0,3.935836917,-1.2711667609478657E-10,270000.0,82.78111111111112,74.17022108714552,74.1304190570521,74.11933020107328,270000.0,-312.0,89.0,45.0,45.0,7.0,0.0,0.0,1.0
280000.0,4.044104684,-1.3605153074695004E-10,280000.0,82.81571428571428,74.22227925423076,74.18960310265473,74.16743172215332,280000.0,-319.0,91.0,46.0,46.0,7.0,0.0,0.0,1.0
290000.0,4.153732158,-1.4529712087888684E-10,290000.0,82.86793103448275,74.30081033651169,74.27963513247673,74.25204318015743,290000.0,-326.0,93.0,47.0,47.0,7.0,0.0,0.0,1.0
300000.0,4.265121574,-1.5489302256558505E-10,300000.0,82.91066666666667,74.36485675592553,74.34175295654394,74.32761979158842,300000.0,-333.0,95.0,48.0,48.0,7.0,0.0,0.0,1.0
310000.0,4.410786068,-1.6796920010975251E-10,310000.0,82.94354838709678,74.41399248884977,74.3919449045419,74.38760335782759,310000.0,-347.0,99.0,50.0,50.0,7.0,0.0,0.0,1.0
320000.0,4.521637979,-1.779202817326101E-10,320000.0,83.0165625,74.52357563137066,74.50341067960254,74.50233409181543,320000.0,-347.0,99.0,50.0,50.0,7.0,0.0,0.0,1.0
330000.0,4.62337291,-1.872371721228895E-10,330000.0,83.05393939393939,74.57999916622305,74.5590530046267,74.55731678465484,330000.0,-354.0,101.0,51.0,51.0,7.0,0.0,0.0,1.0
340000.0,4.717311815,-1.9584010203757012E-10,340000.0,83.09529411764706,74.64208871939158,74.61755873520579,74.61924002561216,340000.0,-354.0,101.0,51.0,51.0,7.0,0.0,0.0,1.0
