learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.694878008,-2.5167161267664696E-12,10000.0,79.74,69.59447828521984,69.57044157404627,69.12526668698568,10000.0,-14.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
20000.0,1.147052243,-6.260005662010775E-12,20000.0,79.405,69.11587917082217,69.18530709957358,68.72912238080777,20000.0,-32.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.500931196,-1.0837442573263413E-11,30000.0,79.77333333333333,69.6696943239517,69.63418906070159,69.3751892601191,30000.0,-50.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,1.84468638,-1.6884662985491256E-11,40000.0,80.2675,70.41444130381039,70.32929854898128,70.1689406251181,40000.0,-68.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
50000.0,2.189505974,-2.3753453804593947E-11,50000.0,80.628,70.94752062766678,70.87618016717782,70.73362339859801,50000.0,-77.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
60000.0,2.548990579,-3.342534194286499E-11,60000.0,81.01833333333333,71.53176521769097,71.47687144681811,71.36715607401449,60000.0,-104.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
70000.0,2.889522832,-4.452543005398992E-11,70000.0,81.23285714285714,71.85548679200893,71.90307126358113,71.70762173454224,70000.0,-126.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
80000.0,3.318882676,-5.407794014292045E-11,80000.0,81.37,72.06269432248675,72.0977253580455,71.88401969476881,80000.0,-86.0,33.0,17.0,17.0,4.0,0.0,0.0,1.0
90000.0,3.671910516,-6.275415283783029E-11,90000.0,81.55444444444444,72.33756821596752,72.40617000764603,72.15438290449192,90000.0,-95.0,35.0,18.0,18.0,4.0,0.0,0.0,1.0
100000.0,3.950130798,-6.959185250103473E-11,100000.0,81.748,72.6259536034096,72.70239145715865,72.46560463432296,100000.0,-95.0,35.0,18.0,18.0,4.0,0.0,0.0,1.0
110000.0,4.246414222,-8.131910875439643E-11,110000.0,81.81,72.71711418915282,72.74349543658903,72.52982605472343,110000.0,-153.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
120000.0,4.595521465,-9.667253863842537E-11,120000.0,81.87916666666666,72.82118295144389,72.84624317878148,72.66189763769628,120000.0,-170.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
130000.0,4.991677529,-1.1225038891399486E-10,130000.0,81.90153846153846,72.8554941890572,72.86337108717215,72.69773486817674,130000.0,-152.0,44.0,18.0,18.0,5.0,0.0,0.0,1.0
140000.0,5.318874709,-1.2443943371737584E-10,140000.0,81.95142857142858,72.92991562447799,72.92965653189347,72.7800579560267,140000.0,-144.0,48.0,20.0,20.0,5.0,0.0,0.0,1.0
150000.0,5.604110699,-1.3477013936214564E-10,150000.0,82.04933333333332,73.07673881361629,73.07696153423123,72.94086907585319,150000.0,-140.0,47.0,16.0,16.0,5.0,0.0,0.0,1.0
160000.0,5.89091119,-1.4649302711917297E-10,160000.0,82.16125,73.24494418219038,73.23995162152278,73.095666764071,160000.0,-158.0,51.0,18.0,18.0,5.0,0.0,0.0,1.0
170000.0,6.196931678,-1.6042654568122495E-10,170000.0,82.23235294117647,73.3507354222104,73.34798069372017,73.20684088207639,170000.0,-176.0,55.0,20.0,20.0,5.0,0.0,0.0,1.0
180000.0,6.503952341,-1.7512044172294234E-10,180000.0,82.32666666666667,73.49313371904343,73.48469693938789,73.33802675248918,180000.0,-185.0,57.0,21.0,21.0,5.0,0.0,0.0,1.0
190000.0,6.80598787,-1.9168544488312265E-10,190000.0,82.37157894736842,73.56033654792536,73.55347103783714,73.41387330036592,190000.0,-212.0,63.0,24.0,24.0,6.0,0.0,0.0,1.0
200000.0,7.081321947,-2.0742708098453781E-10,200000.0,82.45400000000001,73.68362522943981,73.65999384509148,73.54861079703919,200000.0,-221.0,65.0,25.0,25.0,6.0,0.0,0.0,1.0
210000.0,7.368206916,-2.2516502683438982E-10,210000.0,82.48380952380953,73.72808006942324,73.7052419383663,73.60258921971769,210000.0,-239.0,69.0,27.0,27.0,6.0,0.0,0.0,1.0
220000.0,7.646875534,-2.436926119228722E-10,220000.0,82.54409090909091,73.81854230301155,73.8061946238686,73.6951339799441,220000.0,-257.0,73.0,29.0,29.0,6.0,0.0,0.0,1.0
230000.0,7.930338484,-2.651789078144874E-10,230000.0,82.54695652173913,73.82227522115774,73.79508437510201,73.71374688136414,230000.0,-293.0,81.0,33.0,33.0,6.0,0.0,0.0,1.0
240000.0,8.196789288,-2.8599607390739645E-10,240000.0,82.59666666666666,73.89665261311967,73.8812876760299,73.79476497603332,240000.0,-302.0,83.0,34.0,34.0,6.0,0.0,0.0,1.0
250000.0,8.495762603,-3.100502477441397E-10,250000.0,82.6596,73.99075530262328,73.97461758278703,73.89861939826717,250000.0,-311.0,85.0,35.0,35.0,7.0,0.0,0.0,1.0
260000.0,8.798206533,-3.3508783526097734E-10,260000.0,82.7476923076923,74.12282369762674,74.11282643197231,74.032199239306,260000.0,-320.0,87.0,36.0,36.0,7.0,0.0,0.0,1.0
270000.0,9.089948529,-3.6127726572565736E-10,270000.0,82.77111111111111,74.1582111500959,74.14230127848805,74.06199294090095,270000.0,-347.0,93.0,39.0,39.0,7.0,0.0,0.0,1.0
280000.0,9.403313962,-3.908670352194976E-10,280000.0,82.77821428571428,74.16905816947434,74.15601468499614,74.06901521303084,280000.0,-365.0,97.0,41.0,41.0,7.0,0.0,0.0,1.0
290000.0,9.730474567,-4.2328288461288644E-10,290000.0,82.82034482758621,74.23235085090076,74.21820421132162,74.13145856806842,290000.0,-383.0,101.0,43.0,43.0,7.0,0.0,0.0,1.0
300000.0,10.101561361,-4.6350706017317457E-10,300000.0,82.826,74.24124943913266,74.22340516012187,74.13034745932919,300000.0,-419.0,109.0,47.0,47.0,7.0,0.0,0.0,1.0
310000.0,10.431953692,-5.004312805339901E-10,310000.0,82.84193548387097,74.26490240638365,74.25073462136137,74.1620518799184,310000.0,-432.0,111.0,48.0,48.0,7.0,0.0,0.0,1.0
320000.0,10.753307157,-5.370935382412022E-10,320000.0,82.87406250000001,74.31266191169429,74.28875710773735,74.22321101003735,320000.0,-441.0,113.0,49.0,49.0,7.0,0.0,0.0,1.0
330000.0,11.145891542,-5.846244892661667E-10,330000.0,82.89181818181818,74.33923142003171,74.32267102073487,74.25299622393695,330000.0,-468.0,119.0,52.0,52.0,7.0,0.0,0.0,1.0
