learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.602898133,-3.899254454558508E-12,10000.0,79.91,69.84091103086769,70.04622036678097,69.52828757773396,10000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.815672641,-5.275377389302269E-12,20000.0,79.905,69.82526300832707,69.80919471153847,69.48599195201581,20000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.95259858,-6.160948347921172E-12,30000.0,79.65,69.44933086953654,69.32314959047284,69.21176055272579,30000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,1.101527992,-7.393849000541699E-12,40000.0,79.67,69.48798632000694,69.40211461037738,69.30046434368982,40000.0,-32.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,1.269588238,-9.698146209638149E-12,50000.0,79.9,69.83120847520257,69.7653429602888,69.59336802614062,50000.0,-53.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,1.417134365,-1.1988363524174522E-11,60000.0,80.12,70.166278016866,70.17105131539462,69.98716755151851,60000.0,-60.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,1.580894206,-1.5123357834915318E-11,70000.0,80.47714285714285,70.70633954017754,70.75164797534458,70.52518063194219,70000.0,-74.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
80000.0,1.755765538,-1.9104419636229673E-11,80000.0,80.82000000000001,71.22390267545242,71.28043872948136,71.1155453484432,80000.0,-88.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
90000.0,1.929903623,-2.3384136113389913E-11,90000.0,81.0488888888889,71.56929879570477,71.60362280234416,71.47778390942993,90000.0,-95.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
100000.0,2.097863158,-2.7512005036696793E-11,100000.0,81.272,71.90493915550124,71.91993402803809,71.80834249070465,100000.0,-95.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
