learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.549556716,-2.5590728782117367E-12,10000.0,79.36,69.01915732828418,69.34956934956934,68.68456986800182,10000.0,-18.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.801598249,-4.189155999208904E-12,20000.0,78.7,68.05811874781259,68.25633383010432,67.91685494803436,20000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.951162511,-5.156465537794348E-12,30000.0,78.73,68.09352081562501,68.24267157716618,67.90887145443573,30000.0,-25.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,1.11813876,-6.538765538846039E-12,40000.0,78.83250000000001,68.24047444027462,68.434983596779,67.98986805791841,40000.0,-32.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,1.342573343,-9.616019056799511E-12,50000.0,79.288,68.92957146073635,69.1004028047143,68.71393613485998,50000.0,-53.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,1.510150595,-1.2217160353126625E-11,60000.0,79.72166666666666,69.58600840600033,69.75489708660635,69.40966460501835,60000.0,-60.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,1.706479176,-1.562011342211109E-11,70000.0,80.17857142857143,70.27328467687424,70.40694450368981,70.0711820534944,70000.0,-67.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
80000.0,1.903309714,-2.0101091105542663E-11,80000.0,80.48125,70.72825282432255,70.84251409791987,70.5115857458501,80000.0,-88.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
90000.0,2.061317217,-2.369823666004878E-11,90000.0,80.88444444444445,71.33014060414813,71.42002790883114,71.18595809536569,90000.0,-88.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
100000.0,2.263121041,-2.865788205138718E-11,100000.0,81.16499999999999,71.74940455626772,71.85319126679317,71.65068709643432,100000.0,-95.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
110000.0,2.417613838,-3.27345565527988E-11,110000.0,81.38090909090909,72.07450545644035,72.16952929666269,71.94767840021915,110000.0,-102.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
120000.0,2.563843789,-3.659319542891656E-11,120000.0,81.51416666666667,72.27563813113387,72.36073212973,72.13506010626939,120000.0,-102.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
130000.0,2.732999734,-4.19757693943878E-11,130000.0,81.59307692307692,72.39254511141503,72.4666029985387,72.28707757163042,130000.0,-123.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
140000.0,2.896217579,-4.8056107939531406E-11,140000.0,81.68071428571429,72.52356171770494,72.5929171386437,72.43058466896707,140000.0,-144.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
150000.0,3.004079242,-5.207426800703009E-11,150000.0,81.80066666666667,72.70325691291627,72.76310013169972,72.61556054891261,150000.0,-144.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
160000.0,3.112617315,-5.631417845039525E-11,160000.0,81.88187500000001,72.82386433640735,72.86461794797391,72.77133330202415,160000.0,-151.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
170000.0,3.242873584,-6.187424779145254E-11,170000.0,81.95294117647059,72.930921992122,72.9805897065558,72.86588601549508,170000.0,-165.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
