learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.11,0.0,10000.0,73.24000000000001,44.31967233001073,44.994861253854076,36.97597739048517,10000.0,0.0
20000.0,0.17,0.0,20000.0,73.52499999999999,44.804594609396744,45.853359239186005,38.06293133699847,20000.0,0.0
30000.0,0.23,0.0,30000.0,73.50666666666666,44.79942905885567,45.98708800543663,38.311083514436504,30000.0,0.0
40000.0,0.29,0.0,40000.0,73.6,44.86645679512618,46.023308116949494,38.205863420914035,40000.0,0.0
50000.0,0.34,0.0,50000.0,73.538,44.71878086593926,45.88105366492147,38.080307001123174,50000.0,0.0
60000.0,0.41,0.0,60000.0,73.51333333333334,44.61864086645272,45.83688354180156,37.909747997655785,60000.0,0.0
70000.0,0.47,0.0,70000.0,73.47142857142858,44.45625101033307,45.752512269221796,37.61548022978467,70000.0,0.0
80000.0,0.49,0.0,80000.0,73.49375,44.51726653147684,45.87247294261794,37.74770278601415,80000.0,0.0
90000.0,0.55,0.0,90000.0,73.53444444444445,44.606151132505765,45.98008754224027,37.86131691537098,90000.0,0.0
100000.0,0.59,0.0,100000.0,73.551,44.62643539944972,46.04557230574652,37.870851048836066,100000.0,0.0
110000.0,0.64,0.0,110000.0,73.53818181818181,44.549685842281725,46.043338832557865,37.7329026461591,110000.0,0.0
120000.0,0.69,0.0,120000.0,73.55333333333334,44.56310979181779,46.07764845807494,37.727370837666555,120000.0,0.0
130000.0,0.73,0.0,130000.0,73.58384615384615,44.61449910837423,46.05476052090042,37.76775035337611,130000.0,0.0
140000.0,0.76,0.0,140000.0,73.58928571428571,44.61055879164547,46.0431654676259,37.74414062499999,140000.0,0.0
150000.0,0.81,0.0,150000.0,73.66,44.75756653425347,46.18046096006104,37.901768172888026,150000.0,0.0
160000.0,0.85,0.0,160000.0,73.67812500000001,44.75498420484952,46.18097708714044,37.82295449847936,160000.0,0.0
170000.0,0.91,0.0,170000.0,73.68352941176471,44.73448911139988,46.203148110292084,37.77314138674455,170000.0,0.0
180000.0,0.94,0.0,180000.0,73.6511111111111,44.64980232569917,46.108832251979955,37.665273506295506,180000.0,0.0
190000.0,0.98,0.0,190000.0,73.65684210526315,44.65396365700091,46.130830660610876,37.667965977160364,190000.0,0.0
200000.0,1.03,0.0,200000.0,73.6395,44.59439837658227,46.107374317666064,37.5757791039121,200000.0,0.0
210000.0,1.07,0.0,210000.0,73.63238095238096,44.56914928752195,46.0979099944513,37.537930489909634,210000.0,0.0
220000.0,1.13,0.0,220000.0,73.63499999999999,44.5901311375465,46.132414536066186,37.61910907487469,220000.0,0.0
230000.0,1.16,0.0,230000.0,73.63260869565217,44.58777575226274,46.118238680787535,37.636896498534625,230000.0,0.0
240000.0,1.2,0.0,240000.0,73.61791666666667,44.557054253675446,46.10814629454673,37.60888415907927,240000.0,0.0
250000.0,1.24,0.0,250000.0,73.6236,44.56444108126154,46.08566966731259,37.602551121793354,250000.0,0.0
260000.0,1.29,0.0,260000.0,73.63346153846155,44.58153146517469,46.11121592302613,37.612165777834406,260000.0,0.0
270000.0,1.34,0.0,270000.0,73.6262962962963,44.55947426942231,46.09666553120625,37.575938215002694,270000.0,0.0
280000.0,1.37,0.0,280000.0,73.60535714285714,44.5311579292115,46.05828814165493,37.58181802825942,280000.0,0.0
290000.0,1.42,0.0,290000.0,73.61689655172414,44.5440200784863,46.075342707121976,37.577201413081625,290000.0,0.0
300000.0,1.47,0.0,300000.0,73.641,44.590026336754214,46.115214784125605,37.61281873264328,300000.0,0.0
310000.0,1.5,0.0,310000.0,73.63612903225807,44.58109435314055,46.08473077988733,37.606498305188275,310000.0,0.0
320000.0,1.54,0.0,320000.0,73.6265625,44.54639736728156,46.037277406566716,37.5517966021429,320000.0,0.0
330000.0,1.59,0.0,330000.0,73.62969696969697,44.541009193340905,46.05561685614747,37.54745552278224,330000.0,0.0
340000.0,1.64,0.0,340000.0,73.60794117647059,44.49516111408815,45.998627894660835,37.49834574316184,340000.0,0.0
350000.0,1.68,0.0,350000.0,73.60857142857142,44.498326389096924,46.00455953703161,37.505074287570004,350000.0,0.0
360000.0,1.73,0.0,360000.0,73.60638888888889,44.49106412748961,45.98913154693556,37.50978290178952,360000.0,0.0
370000.0,1.76,0.0,370000.0,73.61243243243243,44.509886076957024,46.003373613914775,37.549012709723215,370000.0,0.0
380000.0,1.81,0.0,380000.0,73.58657894736842,44.4625371193756,45.94205942705724,37.51805278884463,380000.0,0.0
