learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.33,0.0,10000.0,81.84,62.626530084470225,62.672147995889006,57.23033443240697,10000.0,0.0,50.0,39.0,39.0,3.0,0.0,0.0,1.0
20000.0,0.52,0.0,20000.0,84.30499999999999,67.78779969327088,67.9006033336742,63.282255234530346,20000.0,0.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.61,0.0,30000.0,85.72,70.74464187501331,70.8868501529052,66.74945669046879,30000.0,0.0,65.0,48.0,48.0,4.0,0.0,0.0,1.0
40000.0,0.72,0.0,40000.0,86.5525,72.43538705346549,72.50562257207115,68.52361168002808,40000.0,0.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
50000.0,0.83,0.0,50000.0,86.98,73.32691842033819,73.37205497382199,69.53388244103333,50000.0,0.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
60000.0,0.91,0.0,60000.0,87.47833333333334,74.3396964874846,74.39419242697932,70.64661066614573,60000.0,0.0,114.0,77.0,77.0,5.0,0.0,0.0,1.0
70000.0,1.01,0.0,70000.0,87.86142857142856,75.1103586252552,75.17819584014957,71.45496690966506,70000.0,0.0,130.0,88.0,88.0,5.0,0.0,0.0,1.0
80000.0,1.1,0.0,80000.0,88.25375,75.92388861978377,76.01337553604247,72.4128820127411,80000.0,0.0,140.0,93.0,93.0,5.0,0.0,0.0,1.0
90000.0,1.2,0.0,90000.0,88.57777777777778,76.586063227666,76.68564171183635,73.18167588437858,90000.0,0.0,166.0,106.0,106.0,5.0,0.0,0.0,1.0
100000.0,1.3,0.0,100000.0,88.893,77.23003864111028,77.34236347687727,73.90946888727068,100000.0,0.0,183.0,116.0,116.0,5.0,0.0,0.0,1.0
110000.0,1.38,0.0,110000.0,89.18363636363637,77.81567341742243,77.94502011233247,74.54809934327336,110000.0,0.0,189.0,119.0,119.0,5.0,0.0,0.0,1.0
120000.0,1.48,0.0,120000.0,89.43333333333334,78.32252386327691,78.45552629343301,75.11920412848538,120000.0,0.0,200.0,126.0,126.0,6.0,0.0,0.0,1.0
130000.0,1.6,0.0,130000.0,89.68,78.8263122899756,78.9252108892694,75.68772425791019,130000.0,0.0,220.0,139.0,139.0,6.0,0.0,0.0,1.0
140000.0,1.7,0.0,140000.0,89.92071428571428,79.31748119271062,79.40811650882135,76.24090786637932,140000.0,0.0,228.0,143.0,143.0,6.0,0.0,0.0,1.0
