learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.1,0.0,10000.0,72.85000000000001,43.38546652585949,44.3419434194342,36.37215842512304,10000.0,0.0
20000.0,0.18,0.0,20000.0,73.535,44.64342227269236,45.989795918367335,37.7660199882422,20000.0,0.0
30000.0,0.24,0.0,30000.0,73.61,44.66953354164047,45.870367838096534,37.690854714308195,30000.0,0.0
40000.0,0.29,0.0,40000.0,73.86,45.20638912787439,46.511152036013925,38.36359349210093,40000.0,0.0
50000.0,0.35,0.0,50000.0,73.72800000000001,44.95452727692246,46.40117512648933,38.17771084337351,50000.0,0.0
60000.0,0.42,0.0,60000.0,73.76833333333333,44.95336477323123,46.46780721744159,38.086621297352586,60000.0,0.0
70000.0,0.46,0.0,70000.0,73.77857142857142,44.99092053276336,46.46659083617698,38.15075647808065,70000.0,0.0
80000.0,0.5,0.0,80000.0,73.72125,44.88580441179241,46.22723552281565,38.147635999882326,80000.0,0.0
90000.0,0.55,0.0,90000.0,73.70666666666666,44.86426571979337,46.09567198177676,38.13333333333333,90000.0,0.0
100000.0,0.6,0.0,100000.0,73.744,44.91282218076151,46.16914402870323,38.1352937018449,100000.0,0.0
110000.0,0.65,0.0,110000.0,73.7009090909091,44.79201634044867,45.98364328926731,37.93258812675664,110000.0,0.0
120000.0,0.69,0.0,120000.0,73.72999999999999,44.82029379434271,46.135839384878246,37.926553116077564,120000.0,0.0
130000.0,0.74,0.0,130000.0,73.74230769230769,44.82224289491023,46.143165933008326,37.89797329258087,130000.0,0.0
140000.0,0.77,0.0,140000.0,73.73214285714286,44.81012655600867,46.12747755006373,37.90628957365978,140000.0,0.0
150000.0,0.82,0.0,150000.0,73.678,44.695126399265504,46.048208575879315,37.80833569605896,150000.0,0.0
160000.0,0.87,0.0,160000.0,73.63437499999999,44.600990712164354,45.92567905349107,37.69753359917294,160000.0,0.0
170000.0,0.91,0.0,170000.0,73.62470588235294,44.57911590007064,45.88311970454051,37.686919784312614,170000.0,0.0
180000.0,0.96,0.0,180000.0,73.65333333333334,44.638829816651054,45.9795646379387,37.756427924558025,180000.0,0.0
190000.0,1.0,0.0,190000.0,73.67263157894737,44.68165216852283,46.07199456644781,37.850833053785074,190000.0,0.0
200000.0,1.04,0.0,200000.0,73.68050000000001,44.69561247620016,46.04725055091478,37.87369141616214,200000.0,0.0
210000.0,1.09,0.0,210000.0,73.69190476190475,44.70021139059127,46.07628789505534,37.849300274490375,210000.0,0.0
220000.0,1.13,0.0,220000.0,73.6909090909091,44.69150569281191,46.06381392574923,37.82227569611551,220000.0,0.0
230000.0,1.17,0.0,230000.0,73.67304347826087,44.65715640043716,45.99791311792667,37.790106333795656,230000.0,0.0
240000.0,1.23,0.0,240000.0,73.66083333333333,44.631327962046804,46.00278468253765,37.75331350808436,240000.0,0.0
250000.0,1.28,0.0,250000.0,73.6876,44.6805866305828,46.084241068135434,37.80985875545975,250000.0,0.0
260000.0,1.3,0.0,260000.0,73.68038461538463,44.66564104297187,46.0701873290829,37.79000000000002,260000.0,0.0
270000.0,1.35,0.0,270000.0,73.68703703703704,44.67939804594413,46.100038692350296,37.8243556644642,270000.0,0.0
280000.0,1.4,0.0,280000.0,73.68,44.66853681789466,46.12392899961985,37.82397408207344,280000.0,0.0
290000.0,1.44,0.0,290000.0,73.67896551724138,44.65775930526863,46.1296879190368,37.81233960388779,290000.0,0.0
300000.0,1.47,0.0,300000.0,73.66466666666666,44.620261074343944,46.08938928693279,37.75084896666378,300000.0,0.0
310000.0,1.53,0.0,310000.0,73.64935483870968,44.59060555451983,46.051632247369845,37.7333465458232,310000.0,0.0
320000.0,1.57,0.0,320000.0,73.6521875,44.60664754639638,46.05038360389299,37.763063681525935,320000.0,0.0
330000.0,1.62,0.0,330000.0,73.65363636363637,44.59788098287833,46.03936123334347,37.738645966113346,330000.0,0.0
340000.0,1.66,0.0,340000.0,73.65352941176471,44.59823159296871,46.05587238117032,37.73857681026455,340000.0,0.0
350000.0,1.69,0.0,350000.0,73.662,44.608204402382896,46.07541474600465,37.73606570664363,350000.0,0.0
360000.0,1.74,0.0,360000.0,73.65833333333333,44.59197963907018,46.05249684268014,37.70610260789596,360000.0,0.0
370000.0,1.79,0.0,370000.0,73.66513513513515,44.60247651518213,46.093628980504114,37.71079716166977,370000.0,0.0
380000.0,1.83,0.0,380000.0,73.66842105263159,44.61077332377295,46.095042101463726,37.73955896261637,380000.0,0.0
390000.0,1.86,0.0,390000.0,73.67589743589743,44.62167089302262,46.11718766401442,37.74807933687854,390000.0,0.0
400000.0,1.91,0.0,400000.0,73.68050000000001,44.62762332514769,46.12207716439528,37.756151781385626,400000.0,0.0
410000.0,1.96,0.0,410000.0,73.67512195121951,44.62129650966183,46.10137328339576,37.76373376080451,410000.0,0.0
420000.0,1.99,0.0,420000.0,73.67714285714285,44.622494935298526,46.11860573923892,37.76681977843824,420000.0,0.0
430000.0,2.04,0.0,430000.0,73.69534883720931,44.654742224041165,46.16296282193464,37.79388553107007,430000.0,0.0
440000.0,2.09,0.0,440000.0,73.69272727272728,44.64433340881047,46.148585465254236,37.776105362182506,440000.0,0.0
450000.0,2.11,0.0,450000.0,73.68466666666666,44.621500425261075,46.11856563698658,37.738438242654944,450000.0,0.0
460000.0,2.16,0.0,460000.0,73.68760869565217,44.623400863447046,46.07780242887564,37.72247119901621,460000.0,0.0
470000.0,2.21,0.0,470000.0,73.69468085106384,44.633499681937145,46.09518743623506,37.727913770524836,470000.0,0.0
480000.0,2.24,0.0,480000.0,73.68083333333333,44.60094696335845,46.07902138793209,37.69075215782983,480000.0,0.0
490000.0,2.28,0.0,490000.0,73.67857142857143,44.59122753758533,46.06287193512907,37.664929968198116,490000.0,0.0
500000.0,2.32,0.0,500000.0,73.6822,44.60600801441588,46.08797899058099,37.682504652891886,500000.0,0.0
510000.0,2.36,0.0,510000.0,73.6935294117647,44.623596244256944,46.089398943993054,37.68439729488703,510000.0,0.0
520000.0,2.41,0.0,520000.0,73.70961538461539,44.65936949622144,46.126473335146066,37.728604029352425,520000.0,0.0
530000.0,2.46,0.0,530000.0,73.70433962264151,44.65297940781141,46.11253315598587,37.72726663419735,530000.0,0.0
540000.0,2.49,0.0,540000.0,73.70074074074074,44.637909717620175,46.09825712030121,37.70408387068475,540000.0,0.0
550000.0,2.54,0.0,550000.0,73.70218181818183,44.639117011249,46.10540592908352,37.71429309654334,550000.0,0.0
560000.0,2.57,0.0,560000.0,73.69946428571428,44.62945871494699,46.09303227837215,37.69701943332855,560000.0,0.0
570000.0,2.61,0.0,570000.0,73.69719298245614,44.62093052567858,46.09789857807978,37.680141328068174,570000.0,0.0
580000.0,2.66,0.0,580000.0,73.7053448275862,44.63480748534957,46.12512363996043,37.68657173793131,580000.0,0.0
590000.0,2.69,0.0,590000.0,73.70525423728813,44.63096732815925,46.115265587390454,37.68091490823199,590000.0,0.0
600000.0,2.74,0.0,600000.0,73.71916666666667,44.657944361513856,46.1322192084065,37.7039530345051,600000.0,0.0
610000.0,2.78,0.0,610000.0,73.71245901639344,44.64647947313402,46.115615832574456,37.696115380729985,610000.0,0.0
620000.0,2.82,0.0,620000.0,73.71693548387097,44.65328518183962,46.118466299862455,37.698568965319495,620000.0,0.0
630000.0,2.87,0.0,630000.0,73.71460317460318,44.64478397199076,46.111065913861275,37.68373360226991,630000.0,0.0
640000.0,2.9,0.0,640000.0,73.72328125,44.65803304812424,46.12683839429011,37.689981992930555,640000.0,0.0
650000.0,2.94,0.0,650000.0,73.71846153846154,44.650092484186125,46.11482969851054,37.68239654467987,650000.0,0.0
660000.0,2.99,0.0,660000.0,73.71969696969697,44.65649529425052,46.13086364539852,37.7011378656399,660000.0,0.0
670000.0,3.03,0.0,670000.0,73.71522388059701,44.64071009178217,46.14022478782781,37.67346057609614,670000.0,0.0
680000.0,3.07,0.0,680000.0,73.71382352941175,44.64091535854418,46.145108661265475,37.67616683286726,680000.0,0.0
690000.0,3.12,0.0,690000.0,73.70623188405797,44.62423803438955,46.13564434627192,37.66423407822765,690000.0,0.0
700000.0,3.16,0.0,700000.0,73.697,44.6017842892064,46.12454023812519,37.63451422455111,700000.0,0.0
710000.0,3.19,0.0,710000.0,73.69760563380282,44.601926449494925,46.110360828312224,37.634584557841315,710000.0,0.0
720000.0,3.24,0.0,720000.0,73.71347222222222,44.63019456740589,46.14075577044021,37.658149669454424,720000.0,0.0
730000.0,3.27,0.0,730000.0,73.72013698630137,44.643181267177646,46.1577969498128,37.6714220271416,730000.0,0.0
740000.0,3.31,0.0,740000.0,73.72054054054054,44.64119386651698,46.14969249045349,37.65772466146902,740000.0,0.0
750000.0,3.37,0.0,750000.0,73.71973333333334,44.63716213274575,46.14831875718904,37.65475444889388,750000.0,0.0
760000.0,3.4,0.0,760000.0,73.71947368421053,44.633766438127495,46.14312255127987,37.646103896103895,760000.0,0.0
770000.0,3.44,0.0,770000.0,73.71662337662337,44.6207650833111,46.13904494755808,37.62728371015065,770000.0,0.0
780000.0,3.49,0.0,780000.0,73.71294871794872,44.617946888035675,46.1282796382611,37.63280924440552,780000.0,0.0
790000.0,3.52,0.0,790000.0,73.72139240506328,44.63446760678637,46.144107918801474,37.64818246528768,790000.0,0.0
800000.0,3.57,0.0,800000.0,73.72087499999999,44.629224778855374,46.12987785035066,37.63834135720621,800000.0,0.0
810000.0,3.61,0.0,810000.0,73.71234567901234,44.61085915275358,46.119724386435934,37.618103142678855,810000.0,0.0
820000.0,3.66,0.0,820000.0,73.71243902439024,44.61294811819086,46.12235308232188,37.62085420519098,820000.0,0.0
830000.0,3.7,0.0,830000.0,73.72,44.62456500130781,46.13118243985804,37.62592828771843,830000.0,0.0
840000.0,3.74,0.0,840000.0,73.7179761904762,44.62004310129485,46.12473095188126,37.61825374399547,840000.0,0.0
850000.0,3.77,0.0,850000.0,73.71952941176471,44.62492274213168,46.119818424772184,37.62575565080207,850000.0,0.0
860000.0,3.82,0.0,860000.0,73.71697674418604,44.6220806364867,46.11990570018092,37.62772665185777,860000.0,0.0
870000.0,3.85,0.0,870000.0,73.72011494252874,44.624588070258866,46.11884090759122,37.62379208931036,870000.0,0.0
880000.0,3.9,0.0,880000.0,73.7225,44.62510095870374,46.110500018643506,37.6154659645185,880000.0,0.0
890000.0,3.94,0.0,890000.0,73.72078651685393,44.617509359006796,46.10112621072838,37.60421085206793,890000.0,0.0
