learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.09,0.0,10000.0,73.27,44.45557318606823,45.56008146639511,36.65876777251186,10000.0,0.0
20000.0,0.15,0.0,20000.0,73.745,45.02699037627901,46.538383221339856,37.41358760429083,20000.0,0.0
30000.0,0.21,0.0,30000.0,73.85666666666667,45.210125699693876,46.74407550757114,38.146687697160885,30000.0,0.0
40000.0,0.28,0.0,40000.0,73.9225,45.298408430684184,46.51866283839213,38.23790632956362,40000.0,0.0
50000.0,0.33,0.0,50000.0,73.79599999999999,44.95699787094406,46.342861823245144,37.79318203399485,50000.0,0.0
60000.0,0.38,0.0,60000.0,73.77,44.954889760356544,46.325159442038135,37.93674580014197,60000.0,0.0
70000.0,0.43,0.0,70000.0,73.75285714285714,44.91709604729183,46.27149374195812,37.89758323474733,70000.0,0.0
80000.0,0.48,0.0,80000.0,73.75500000000001,44.88299255681318,46.18066236029941,37.79331595164733,80000.0,0.0
90000.0,0.53,0.0,90000.0,73.72555555555556,44.83172146417908,46.15769940117034,37.76613943206042,90000.0,0.0
100000.0,0.57,0.0,100000.0,73.747,44.913618187108476,46.1852246638242,37.983086081451376,100000.0,0.0
110000.0,0.62,0.0,110000.0,73.7309090909091,44.87306881010753,46.184933420243965,37.962128043282235,110000.0,0.0
120000.0,0.66,0.0,120000.0,73.68916666666667,44.77785879993323,46.06685912437435,37.842307313711956,120000.0,0.0
130000.0,0.71,0.0,130000.0,73.66076923076923,44.71988382505552,46.00233394310224,37.76626681206833,130000.0,0.0
140000.0,0.76,0.0,140000.0,73.66857142857143,44.7350345939734,46.10053513466093,37.8273995243958,140000.0,0.0
150000.0,0.81,0.0,150000.0,73.668,44.7337823403623,46.14398691028088,37.81605214269971,150000.0,0.0
160000.0,0.84,0.0,160000.0,73.683125,44.759049704994226,46.15404289057406,37.84210681704114,160000.0,0.0
170000.0,0.89,0.0,170000.0,73.70529411764706,44.81117986589368,46.184869498218234,37.912690806561386,170000.0,0.0
180000.0,0.94,0.0,180000.0,73.7,44.79487924576604,46.15743320860298,37.90172364037044,180000.0,0.0
190000.0,0.96,0.0,190000.0,73.67842105263158,44.75986804916638,46.12102864653473,37.89305051909991,190000.0,0.0
200000.0,1.01,0.0,200000.0,73.682,44.76815896847206,46.159039299523336,37.91240548733737,200000.0,0.0
210000.0,1.04,0.0,210000.0,73.67904761904762,44.75636686743535,46.127230728745346,37.892288504106894,210000.0,0.0
220000.0,1.09,0.0,220000.0,73.70818181818181,44.797089358060056,46.174962545248135,37.909787672556305,220000.0,0.0
230000.0,1.14,0.0,230000.0,73.70826086956521,44.78748981429376,46.18198323276552,37.883534837854754,230000.0,0.0
240000.0,1.18,0.0,240000.0,73.71708333333333,44.797875059751796,46.1902649582857,37.882577697246624,240000.0,0.0
250000.0,1.21,0.0,250000.0,73.7048,44.776903505993225,46.144204222409755,37.88163701134872,250000.0,0.0
260000.0,1.27,0.0,260000.0,73.70653846153846,44.76822193857931,46.08723768365101,37.84390740639718,260000.0,0.0
270000.0,1.31,0.0,270000.0,73.69888888888889,44.75133269147231,46.090369403155044,37.84311322736503,270000.0,0.0
280000.0,1.35,0.0,280000.0,73.69178571428571,44.72643851344049,46.079859459063805,37.79618651939675,280000.0,0.0
290000.0,1.39,0.0,290000.0,73.67655172413792,44.69393900320879,46.035246962017254,37.78129151622341,290000.0,0.0
300000.0,1.43,0.0,300000.0,73.67433333333334,44.68132570404097,46.01155279078511,37.754080659526004,300000.0,0.0
310000.0,1.48,0.0,310000.0,73.66354838709678,44.66393623933672,46.01330441452642,37.754549682456194,310000.0,0.0
320000.0,1.53,0.0,320000.0,73.6871875,44.71597119296927,46.0205017084757,37.82049388550834,320000.0,0.0
330000.0,1.56,0.0,330000.0,73.69575757575758,44.71540488569082,46.03218024918556,37.79051850790125,330000.0,0.0
340000.0,1.61,0.0,340000.0,73.67617647058825,44.6730438750409,45.97796891504453,37.75099284318295,340000.0,0.0
350000.0,1.65,0.0,350000.0,73.66657142857143,44.64682595218573,45.95166747787739,37.706901329440306,350000.0,0.0
360000.0,1.7,0.0,360000.0,73.66416666666666,44.639264527563746,45.93927298645759,37.692065035948524,360000.0,0.0
370000.0,1.74,0.0,370000.0,73.67324324324325,44.65796578809023,45.94935023138644,37.716836000690556,370000.0,0.0
380000.0,1.78,0.0,380000.0,73.65,44.61676361027534,45.89293144348561,37.709955955906146,380000.0,0.0
390000.0,1.83,0.0,390000.0,73.65051282051283,44.61157067520751,45.89342220958581,37.690693895369996,390000.0,0.0
400000.0,1.87,0.0,400000.0,73.65875,44.61784315173434,45.88980243730836,37.68150229188229,400000.0,0.0
410000.0,1.9,0.0,410000.0,73.6470731707317,44.5902573279659,45.86335441071839,37.639168653072524,410000.0,0.0
420000.0,1.95,0.0,420000.0,73.66619047619048,44.629597650061676,45.94311911360048,37.68339681323386,420000.0,0.0
430000.0,1.99,0.0,430000.0,73.67186046511628,44.640133145213674,45.94817831548491,37.69927964912473,430000.0,0.0
440000.0,2.03,0.0,440000.0,73.68249999999999,44.65489790694903,45.97029689111192,37.69698860976751,440000.0,0.0
450000.0,2.07,0.0,450000.0,73.67555555555556,44.638729844177334,45.952851322435095,37.675593202504345,450000.0,0.0
460000.0,2.11,0.0,460000.0,73.67695652173913,44.63674099984497,45.976549951814974,37.659730016372016,460000.0,0.0
470000.0,2.15,0.0,470000.0,73.67127659574469,44.62450661756607,45.972555132050594,37.64015783346856,470000.0,0.0
480000.0,2.2,0.0,480000.0,73.67291666666667,44.633392418716056,45.97956653699825,37.66370860731145,480000.0,0.0
490000.0,2.23,0.0,490000.0,73.66612244897959,44.62301972001407,45.978623550935474,37.66467152649961,490000.0,0.0
500000.0,2.28,0.0,500000.0,73.6716,44.63121083857512,45.97950666628367,37.67511445466554,500000.0,0.0
510000.0,2.3,0.0,510000.0,73.65764705882353,44.606472881924475,45.95396999722419,37.65817938830342,510000.0,0.0
520000.0,2.35,0.0,520000.0,73.65403846153846,44.59740046769347,45.94847313185513,37.647803093055636,520000.0,0.0
530000.0,2.4,0.0,530000.0,73.66792452830188,44.62557132045812,45.98005024211435,37.67667430301569,530000.0,0.0
540000.0,2.43,0.0,540000.0,73.66888888888889,44.62228522303059,45.97412466515948,37.666095297382356,540000.0,0.0
550000.0,2.48,0.0,550000.0,73.66872727272728,44.6148291101073,45.96052881978262,37.6423072286044,550000.0,0.0
560000.0,2.51,0.0,560000.0,73.67071428571428,44.60984716428805,45.944083120082716,37.62627544545409,560000.0,0.0
570000.0,2.56,0.0,570000.0,73.66842105263159,44.603413033426364,45.939813063914855,37.619231680403,570000.0,0.0
580000.0,2.61,0.0,580000.0,73.65551724137931,44.572877320916604,45.916232775616685,37.57563129920375,580000.0,0.0
590000.0,2.64,0.0,590000.0,73.65813559322034,44.57946496872265,45.9225392053501,37.58679265741148,590000.0,0.0
600000.0,2.68,0.0,600000.0,73.65966666666667,44.5767365161352,45.9136285390636,37.5745055674273,600000.0,0.0
610000.0,2.73,0.0,610000.0,73.65475409836066,44.56680541755337,45.91372770749405,37.567111877734,610000.0,0.0
620000.0,2.76,0.0,620000.0,73.64983870967741,44.55590384931046,45.91707357444342,37.55647288155027,620000.0,0.0
630000.0,2.81,0.0,630000.0,73.64126984126985,44.533268261043325,45.88958294638814,37.518812834868456,630000.0,0.0
640000.0,2.86,0.0,640000.0,73.66125,44.57536406821199,45.92551959529469,37.56763863837542,640000.0,0.0
650000.0,2.89,0.0,650000.0,73.65215384615385,44.56340469818774,45.9125118037374,37.57253878455616,650000.0,0.0
660000.0,2.93,0.0,660000.0,73.66227272727272,44.583583984566395,45.92683609668087,37.5961659277342,660000.0,0.0
670000.0,2.96,0.0,670000.0,73.65761194029851,44.57550468873505,45.914489893480095,37.59339210008026,670000.0,0.0
680000.0,3.02,0.0,680000.0,73.65808823529412,44.57338394242297,45.91979373288529,37.581235865394994,680000.0,0.0
690000.0,3.06,0.0,690000.0,73.65086956521739,44.56239864743161,45.91947219065863,37.57888087014441,690000.0,0.0
700000.0,3.09,0.0,700000.0,73.66885714285715,44.596704156435536,45.952080040583304,37.614486376713494,700000.0,0.0
710000.0,3.14,0.0,710000.0,73.67647887323943,44.609561425168,45.97806136458891,37.62136327377952,710000.0,0.0
720000.0,3.19,0.0,720000.0,73.67125,44.604701623716146,45.96490527960048,37.6311503726003,720000.0,0.0
730000.0,3.21,0.0,730000.0,73.6627397260274,44.58655000812834,45.93823987582738,37.610898022494354,730000.0,0.0
740000.0,3.26,0.0,740000.0,73.66472972972973,44.59151558970273,45.95166515054026,37.61811779769526,740000.0,0.0
750000.0,3.31,0.0,750000.0,73.66120000000001,44.582614405757546,45.93368877405795,37.610816512805286,750000.0,0.0
760000.0,3.34,0.0,760000.0,73.66986842105263,44.599728096337834,45.95840523701886,37.62771561262975,760000.0,0.0
770000.0,3.39,0.0,770000.0,73.66935064935065,44.592795815728664,45.9620674214802,37.61220024801756,770000.0,0.0
780000.0,3.43,0.0,780000.0,73.67525641025641,44.60179544124714,45.98958895029368,37.61397368237155,780000.0,0.0
790000.0,3.45,0.0,790000.0,73.67607594936709,44.60116393904742,45.99154912751364,37.612986257151185,790000.0,0.0
800000.0,3.5,0.0,800000.0,73.67275,44.59990838256209,45.9919225591384,37.61980357544811,800000.0,0.0
810000.0,3.52,0.0,810000.0,73.66259259259259,44.58252242612441,45.972907058903964,37.610801926659434,810000.0,0.0
820000.0,3.58,0.0,820000.0,73.65487804878049,44.56316107444638,45.949935574264735,37.59009900418032,820000.0,0.0
830000.0,3.62,0.0,830000.0,73.65060240963855,44.55946973846915,45.94594594594595,37.598260626414174,830000.0,0.0
840000.0,3.65,0.0,840000.0,73.65154761904762,44.56331843940254,45.938558716557694,37.608143497858975,840000.0,0.0
850000.0,3.7,0.0,850000.0,73.65564705882352,44.57358034202002,45.95782370715037,37.62739718396167,850000.0,0.0
860000.0,3.75,0.0,860000.0,73.65244186046512,44.56884243819139,45.94444364923731,37.626727666614364,860000.0,0.0
870000.0,3.8,0.0,870000.0,73.65172413793103,44.56943467972641,45.939125800076404,37.63467189030361,870000.0,0.0
880000.0,3.82,0.0,880000.0,73.65261363636364,44.57219495095314,45.93227571957923,37.6374771711912,880000.0,0.0
890000.0,3.87,0.0,890000.0,73.65314606741573,44.56983184464294,45.92900049577439,37.63228938094287,890000.0,0.0
900000.0,3.9,0.0,900000.0,73.64766666666667,44.55290238366088,45.907808519421515,37.606610509257564,900000.0,0.0
910000.0,3.94,0.0,910000.0,73.63934065934066,44.53719222569332,45.895264860183225,37.591350068813355,910000.0,0.0
920000.0,4.0,0.0,920000.0,73.64771739130434,44.555845470624824,45.9137666787879,37.613769997401015,920000.0,0.0
930000.0,4.03,0.0,930000.0,73.65096774193547,44.55688152167132,45.916227824298254,37.60350780700949,930000.0,0.0
940000.0,4.08,0.0,940000.0,73.64734042553192,44.55246049589029,45.90501522079987,37.60893218750944,940000.0,0.0
950000.0,4.12,0.0,950000.0,73.64894736842105,44.556492815051016,45.90100165321403,37.61821104175231,950000.0,0.0
960000.0,4.15,0.0,960000.0,73.64895833333334,44.55846888797382,45.898606670444956,37.62574956604072,960000.0,0.0
970000.0,4.2,0.0,970000.0,73.64453608247423,44.54988010234799,45.89357257598558,37.61929046725507,970000.0,0.0
980000.0,4.25,0.0,980000.0,73.64693877551021,44.55517744758778,45.89589369399945,37.62393216065231,980000.0,0.0
990000.0,4.28,0.0,990000.0,73.64727272727272,44.553154783595616,45.90434167774256,37.6205664771396,990000.0,0.0
1000000.0,4.33,0.0,1000000.0,73.6453,44.54952148616886,45.897570649072314,37.62038774974024,1000000.0,0.0
