learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.4,0.0,10000.0,79.85,58.269726594017754,59.25176946410515,52.59938837920489,10000.0,0.0,48.0,38.0,38.0,3.0,0.0,0.0,1.0
20000.0,0.61,0.0,20000.0,83.245,65.29607532684138,65.77469104279442,60.31501657982,20000.0,0.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.7,0.0,30000.0,85.13666666666667,69.25814237293572,69.53610712577715,64.65879369105177,30000.0,0.0,73.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.79,0.0,40000.0,86.2325,71.53283411287637,71.67181069958848,67.11257091669155,40000.0,0.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
50000.0,0.9,0.0,50000.0,86.906,72.96988833174281,73.07201908444043,68.84457980394025,50000.0,0.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
60000.0,0.99,0.0,60000.0,87.44166666666666,74.09065773418452,74.18105811403508,70.10276554378446,60000.0,0.0,109.0,73.0,73.0,5.0,0.0,0.0,1.0
70000.0,1.08,0.0,70000.0,87.85714285714286,74.96471621774971,75.0323111267771,71.09138523279938,70000.0,0.0,122.0,81.0,81.0,5.0,0.0,0.0,1.0
80000.0,1.17,0.0,80000.0,88.1675,75.62015465382969,75.65704880934013,71.82570391094708,80000.0,0.0,135.0,89.0,89.0,5.0,0.0,0.0,1.0
90000.0,1.28,0.0,90000.0,88.42999999999999,76.18124436627224,76.24555160142347,72.5221659278024,90000.0,0.0,165.0,104.0,104.0,5.0,0.0,0.0,1.0
100000.0,1.37,0.0,100000.0,88.754,76.85771710607354,76.9293890780782,73.31529992406985,100000.0,0.0,184.0,115.0,115.0,5.0,0.0,0.0,1.0
110000.0,1.44,0.0,110000.0,88.97727272727273,77.3196712286205,77.42127707119049,73.85613868644616,110000.0,0.0,188.0,117.0,117.0,5.0,0.0,0.0,1.0
120000.0,1.51,0.0,120000.0,89.24583333333334,77.867571808719,77.97405700631508,74.47385077933382,120000.0,0.0,194.0,120.0,120.0,5.0,0.0,0.0,1.0
130000.0,1.57,0.0,130000.0,89.46923076923076,78.32279773272333,78.41136675445098,74.98583931736374,130000.0,0.0,198.0,122.0,122.0,5.0,0.0,0.0,1.0
140000.0,1.66,0.0,140000.0,89.68785714285714,78.77232543409984,78.84936564212254,75.49894779716244,140000.0,0.0,210.0,128.0,128.0,5.0,0.0,0.0,1.0
150000.0,1.73,0.0,150000.0,89.85666666666667,79.1202771785112,79.19145502536959,75.89626602030954,150000.0,0.0,220.0,133.0,133.0,5.0,0.0,0.0,1.0
160000.0,1.79,0.0,160000.0,90.04062499999999,79.50693925403498,79.56239018071284,76.35826830064389,160000.0,0.0,234.0,143.0,143.0,5.0,0.0,0.0,1.0
170000.0,1.87,0.0,170000.0,90.21470588235294,79.87006695146756,79.92202964321923,76.78005611311958,170000.0,0.0,245.0,150.0,150.0,6.0,0.0,0.0,1.0
180000.0,1.98,0.0,180000.0,90.36888888888889,80.19484506249796,80.24725118213411,77.16874530824037,180000.0,0.0,258.0,158.0,158.0,6.0,0.0,0.0,1.0
190000.0,2.07,0.0,190000.0,90.49526315789474,80.4531590095321,80.5249706132925,77.45302453336662,190000.0,0.0,273.0,167.0,167.0,6.0,0.0,0.0,1.0
200000.0,2.16,0.0,200000.0,90.5935,80.66045566744073,80.70600059482909,77.69650266745704,200000.0,0.0,285.0,176.0,176.0,6.0,0.0,0.0,1.0
210000.0,2.23,0.0,210000.0,90.70285714285714,80.88404463187015,80.91215720780173,77.94247237725105,210000.0,0.0,305.0,189.0,189.0,6.0,0.0,0.0,1.0
220000.0,2.3,0.0,220000.0,90.83545454545454,81.16034518919342,81.18356338251625,78.2673838293469,220000.0,0.0,313.0,193.0,193.0,6.0,0.0,0.0,1.0
230000.0,2.37,0.0,230000.0,90.94391304347826,81.38690219354457,81.39553578606072,78.53521300933656,230000.0,0.0,319.0,196.0,196.0,6.0,0.0,0.0,1.0
240000.0,2.43,0.0,240000.0,91.06875,81.6485235724597,81.66695176188846,78.84613486760946,240000.0,0.0,323.0,198.0,198.0,6.0,0.0,0.0,1.0
250000.0,2.5,0.0,250000.0,91.1604,81.8367321635925,81.84842336977502,79.06141630819957,250000.0,0.0,331.0,202.0,202.0,6.0,0.0,0.0,1.0
260000.0,2.57,0.0,260000.0,91.26307692307692,82.04605832255221,82.05247730486929,79.29318250184589,260000.0,0.0,355.0,220.0,220.0,6.0,0.0,0.0,1.0
270000.0,2.69,0.0,270000.0,91.37037037037037,82.26534941936336,82.26693963909797,79.53717121152242,270000.0,0.0,366.0,227.0,227.0,6.0,0.0,0.0,1.0
280000.0,2.8,0.0,280000.0,91.47285714285715,82.47740342426539,82.47761632173786,79.78460392183425,280000.0,0.0,382.0,238.0,238.0,6.0,0.0,0.0,1.0
290000.0,2.92,0.0,290000.0,91.56827586206897,82.67378075695014,82.68112503275799,80.00572386442619,290000.0,0.0,389.0,243.0,243.0,6.0,0.0,0.0,1.0
300000.0,3.01,0.0,300000.0,91.663,82.86997315948139,82.88008323465189,80.22908366533864,300000.0,0.0,399.0,248.0,248.0,6.0,0.0,0.0,1.0
310000.0,3.07,0.0,310000.0,91.7516129032258,83.05040801923738,83.0537680016436,80.42682833478774,310000.0,0.0,401.0,249.0,249.0,6.0,0.0,0.0,1.0
320000.0,3.16,0.0,320000.0,91.8271875,83.208310087145,83.21093378869388,80.61520216432567,320000.0,0.0,415.0,259.0,259.0,6.0,0.0,0.0,1.0
