learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.39,0.0,10000.0,81.93,63.0713880138922,63.03947637553693,58.48839880542156,10000.0,0.0,48.0,38.0,38.0,3.0,0.0,0.0,1.0
20000.0,0.55,0.0,20000.0,84.935,69.15572809147645,69.64843356502469,65.1192405649456,20000.0,0.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.66,0.0,30000.0,86.35666666666667,72.03052001228936,72.38191632928476,68.11560333411234,30000.0,0.0,81.0,59.0,59.0,4.0,0.0,0.0,1.0
40000.0,0.77,0.0,40000.0,87.03999999999999,73.40176188442975,73.70796774357153,69.47356024025437,40000.0,0.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
50000.0,0.85,0.0,50000.0,87.618,74.5690927263113,74.85684116476465,70.69349112426035,50000.0,0.0,109.0,73.0,73.0,4.0,0.0,0.0,1.0
60000.0,0.95,0.0,60000.0,88.09166666666667,75.54643618826266,75.8018085142412,71.81125971515368,60000.0,0.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,1.02,0.0,70000.0,88.42428571428572,76.23279847060854,76.43380642159143,72.59537337662337,70000.0,0.0,127.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,1.1,0.0,80000.0,88.7275,76.8594736218332,77.03122612194998,73.3242619653316,80000.0,0.0,131.0,87.0,87.0,5.0,0.0,0.0,1.0
90000.0,1.19,0.0,90000.0,89.03111111111112,77.50088907041874,77.60689576953614,74.10758779867287,90000.0,0.0,153.0,98.0,98.0,5.0,0.0,0.0,1.0
100000.0,1.27,0.0,100000.0,89.25,77.96351381058363,78.07285929914738,74.69576065720405,100000.0,0.0,179.0,114.0,114.0,5.0,0.0,0.0,1.0
110000.0,1.35,0.0,110000.0,89.51181818181819,78.5065161010659,78.57527530687663,75.34302201325069,110000.0,0.0,189.0,119.0,119.0,5.0,0.0,0.0,1.0
120000.0,1.42,0.0,120000.0,89.72833333333334,78.94785383737106,79.01385909354038,75.84416093440727,120000.0,0.0,201.0,125.0,125.0,5.0,0.0,0.0,1.0
130000.0,1.52,0.0,130000.0,89.94153846153846,79.37766335428138,79.42957824028191,76.32103147296367,130000.0,0.0,207.0,128.0,128.0,5.0,0.0,0.0,1.0
140000.0,1.62,0.0,140000.0,90.11642857142857,79.73768319607377,79.78435870089267,76.74571030032101,140000.0,0.0,211.0,130.0,130.0,5.0,0.0,0.0,1.0
150000.0,1.69,0.0,150000.0,90.31,80.13610912047537,80.19323013190886,77.20250325454461,150000.0,0.0,220.0,136.0,136.0,6.0,0.0,0.0,1.0
160000.0,1.75,0.0,160000.0,90.48125,80.47958924318576,80.54718234302356,77.56499963173013,160000.0,0.0,244.0,151.0,151.0,6.0,0.0,0.0,1.0
170000.0,1.83,0.0,170000.0,90.64,80.80468717827924,80.87867717746586,77.92728432909321,170000.0,0.0,259.0,163.0,163.0,6.0,0.0,0.0,1.0
180000.0,1.92,0.0,180000.0,90.75833333333333,81.05155564375349,81.13988344935488,78.21617516107065,180000.0,0.0,272.0,171.0,171.0,6.0,0.0,0.0,1.0
190000.0,1.99,0.0,190000.0,90.87736842105262,81.29660893521145,81.37978450266954,78.50010543420285,190000.0,0.0,286.0,178.0,178.0,6.0,0.0,0.0,1.0
200000.0,2.05,0.0,200000.0,91.001,81.54929969875958,81.6281324962997,78.79069986683793,200000.0,0.0,304.0,190.0,190.0,6.0,0.0,0.0,1.0
210000.0,2.14,0.0,210000.0,91.10571428571428,81.7643964862971,81.84522073832157,79.04268210583008,210000.0,0.0,316.0,196.0,196.0,6.0,0.0,0.0,1.0
220000.0,2.19,0.0,220000.0,91.22454545454546,82.00759671959626,82.09804994297266,79.31714215313414,220000.0,0.0,323.0,201.0,201.0,6.0,0.0,0.0,1.0
230000.0,2.29,0.0,230000.0,91.34826086956521,82.25922890222199,82.34542599345238,79.60060278634913,230000.0,0.0,332.0,207.0,207.0,6.0,0.0,0.0,1.0
240000.0,2.41,0.0,240000.0,91.46,82.48923150532342,82.56238354929002,79.86027179199951,240000.0,0.0,348.0,218.0,218.0,6.0,0.0,0.0,1.0
250000.0,2.53,0.0,250000.0,91.546,82.6657622383861,82.73495895110894,80.05925143175236,250000.0,0.0,360.0,224.0,224.0,6.0,0.0,0.0,1.0
260000.0,2.63,0.0,260000.0,91.62769230769231,82.83134762727016,82.88746511536496,80.2437762631259,260000.0,0.0,364.0,226.0,226.0,6.0,0.0,0.0,1.0
270000.0,2.7,0.0,270000.0,91.7274074074074,83.03488468799121,83.08980512696273,80.47279339767799,270000.0,0.0,381.0,239.0,239.0,6.0,0.0,0.0,1.0
280000.0,2.77,0.0,280000.0,91.82357142857143,83.2326382267483,83.29234384464375,80.69710970962193,280000.0,0.0,391.0,247.0,247.0,6.0,0.0,0.0,1.0
290000.0,2.83,0.0,290000.0,91.90068965517241,83.3922763054096,83.45461077338143,80.88526111052336,290000.0,0.0,400.0,253.0,253.0,6.0,0.0,0.0,1.0
300000.0,2.91,0.0,300000.0,91.97566666666667,83.54329854883544,83.60473748373958,81.04861247785868,300000.0,0.0,413.0,261.0,261.0,6.0,0.0,0.0,1.0
310000.0,2.99,0.0,310000.0,92.05967741935484,83.7157962110858,83.77239824374035,81.24485690774435,310000.0,0.0,428.0,270.0,270.0,6.0,0.0,0.0,1.0
320000.0,3.07,0.0,320000.0,92.13781250000001,83.87349541524807,83.93227786257593,81.41683778234086,320000.0,0.0,432.0,272.0,272.0,6.0,0.0,0.0,1.0
330000.0,3.15,0.0,330000.0,92.20424242424242,84.00984990985349,84.07581412910933,81.57308521534836,330000.0,0.0,443.0,279.0,279.0,6.0,0.0,0.0,1.0
340000.0,3.21,0.0,340000.0,92.26558823529412,84.13579388141498,84.19765401533543,81.71660988667176,340000.0,0.0,462.0,293.0,293.0,6.0,0.0,0.0,1.0
