learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.35,0.0,10000.0,81.13,60.95554021641432,61.48193508879364,55.23131672597865,10000.0,0.0,38.0,30.0,30.0,3.0,0.0,0.0,1.0
20000.0,0.57,0.0,20000.0,84.24000000000001,67.4773638789674,67.5085042779095,62.87834177364269,20000.0,0.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.66,0.0,30000.0,85.79666666666667,70.66556951964913,70.65629088905723,66.32419189125109,30000.0,0.0,69.0,50.0,50.0,4.0,0.0,0.0,1.0
40000.0,0.8,0.0,40000.0,86.4925,72.1603103007795,72.21822295351707,68.03526001301546,40000.0,0.0,95.0,66.0,66.0,4.0,0.0,0.0,1.0
50000.0,0.89,0.0,50000.0,87.15,73.51515444313068,73.57706859680869,69.54976303317537,50000.0,0.0,109.0,73.0,73.0,4.0,0.0,0.0,1.0
60000.0,0.96,0.0,60000.0,87.675,74.61329839811938,74.64600404566806,70.79614564410394,60000.0,0.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,1.06,0.0,70000.0,88.05857142857143,75.41760111053274,75.44864452080947,71.71618055085607,70000.0,0.0,130.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,1.13,0.0,80000.0,88.39625,76.1273913068753,76.14728403309522,72.56066920871389,80000.0,0.0,139.0,91.0,91.0,5.0,0.0,0.0,1.0
90000.0,1.23,0.0,90000.0,88.64555555555556,76.66661366288207,76.65775828593618,73.24378812871468,90000.0,0.0,157.0,100.0,100.0,5.0,0.0,0.0,1.0
100000.0,1.34,0.0,100000.0,88.999,77.40276496653841,77.39164388910581,74.10310734463276,100000.0,0.0,179.0,111.0,111.0,5.0,0.0,0.0,1.0
110000.0,1.41,0.0,110000.0,89.28545454545454,77.9883634902765,77.9960047047402,74.74338369227472,110000.0,0.0,191.0,117.0,117.0,6.0,0.0,0.0,1.0
120000.0,1.47,0.0,120000.0,89.55416666666667,78.53395665646626,78.5458777619936,75.3408219070289,120000.0,0.0,197.0,120.0,120.0,6.0,0.0,0.0,1.0
130000.0,1.58,0.0,130000.0,89.75153846153846,78.93982153791615,78.97486073192671,75.80583652641327,130000.0,0.0,208.0,127.0,127.0,6.0,0.0,0.0,1.0
140000.0,1.69,0.0,140000.0,89.94,79.32850773853546,79.36470726132568,76.25118035882907,140000.0,0.0,216.0,131.0,131.0,6.0,0.0,0.0,1.0
150000.0,1.79,0.0,150000.0,90.12266666666666,79.70824583056093,79.73436922950661,76.6941420751274,150000.0,0.0,218.0,132.0,132.0,6.0,0.0,0.0,1.0
160000.0,1.85,0.0,160000.0,90.295625,80.06783601418955,80.10302805079642,77.11738265418909,160000.0,0.0,234.0,143.0,143.0,6.0,0.0,0.0,1.0
170000.0,1.91,0.0,170000.0,90.49352941176471,80.47657530647143,80.50025338449286,77.58187795641498,170000.0,0.0,242.0,147.0,147.0,6.0,0.0,0.0,1.0
