learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.38,0.0,10000.0,81.89,62.62599538469221,63.568698451015884,56.7780429594272,10000.0,0.0,55.0,43.0,43.0,3.0,0.0,0.0,1.0
20000.0,0.55,0.0,20000.0,84.58,68.19378442192617,68.60429603990634,63.399003085687156,20000.0,0.0,61.0,46.0,46.0,3.0,0.0,0.0,1.0
30000.0,0.63,0.0,30000.0,85.99333333333334,71.07692887149142,71.36626916524702,66.59246303068849,30000.0,0.0,79.0,58.0,58.0,4.0,0.0,0.0,1.0
40000.0,0.74,0.0,40000.0,86.6925,72.55294429021653,72.65629013201827,68.31170377425883,40000.0,0.0,97.0,67.0,67.0,4.0,0.0,0.0,1.0
50000.0,0.84,0.0,50000.0,87.324,73.88695666010204,73.9733902759527,69.91217659624971,50000.0,0.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
60000.0,0.93,0.0,60000.0,87.81333333333333,74.92551224823171,75.02391037026916,71.16832932455345,60000.0,0.0,117.0,77.0,77.0,5.0,0.0,0.0,1.0
70000.0,1.02,0.0,70000.0,88.15857142857143,75.65603468536133,75.74542794440381,72.0485584218513,70000.0,0.0,130.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,1.09,0.0,80000.0,88.50875,76.39685100768823,76.44753023160484,72.92672870773943,80000.0,0.0,136.0,88.0,88.0,5.0,0.0,0.0,1.0
90000.0,1.19,0.0,90000.0,88.77666666666667,76.9401695959983,76.99508062312108,73.50557377049182,90000.0,0.0,165.0,104.0,104.0,5.0,0.0,0.0,1.0
100000.0,1.29,0.0,100000.0,89.037,77.46881766984637,77.49009301275075,74.0931540515632,100000.0,0.0,173.0,108.0,108.0,5.0,0.0,0.0,1.0
110000.0,1.35,0.0,110000.0,89.27818181818182,77.95729548023886,77.99093063616176,74.65182255845943,110000.0,0.0,183.0,113.0,113.0,5.0,0.0,0.0,1.0
120000.0,1.42,0.0,120000.0,89.5,78.40263833370116,78.42945919572698,75.13223336227995,120000.0,0.0,194.0,120.0,120.0,5.0,0.0,0.0,1.0
130000.0,1.5,0.0,130000.0,89.70307692307692,78.81959797971354,78.86076149266458,75.61570970562518,130000.0,0.0,198.0,122.0,122.0,5.0,0.0,0.0,1.0
140000.0,1.6,0.0,140000.0,89.85928571428572,79.13657192376958,79.20127748721781,75.96905785571619,140000.0,0.0,212.0,129.0,129.0,5.0,0.0,0.0,1.0
150000.0,1.66,0.0,150000.0,90.056,79.53729712105344,79.59256269581755,76.41962817756419,150000.0,0.0,218.0,132.0,132.0,5.0,0.0,0.0,1.0
160000.0,1.74,0.0,160000.0,90.215625,79.87271994723535,79.93540366302244,76.81496401172951,160000.0,0.0,240.0,146.0,146.0,5.0,0.0,0.0,1.0
170000.0,1.82,0.0,170000.0,90.37411764705882,80.19715187908079,80.25888796400179,77.17394336727578,170000.0,0.0,247.0,151.0,151.0,5.0,0.0,0.0,1.0
180000.0,1.89,0.0,180000.0,90.51555555555557,80.48788334815468,80.5516000045568,77.49479290252842,180000.0,0.0,270.0,167.0,167.0,6.0,0.0,0.0,1.0
190000.0,1.96,0.0,190000.0,90.63315789473684,80.73333375873766,80.80047467500944,77.7795812368122,190000.0,0.0,285.0,176.0,176.0,6.0,0.0,0.0,1.0
