learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.33,0.0,10000.0,81.10000000000001,61.05003500138655,61.02289131779749,55.861746847267646,10000.0,0.0,38.0,30.0,30.0,3.0,0.0,0.0,1.0
20000.0,0.56,0.0,20000.0,83.825,66.71923826786794,66.78985730417823,62.24323062558358,20000.0,0.0,67.0,49.0,49.0,3.0,0.0,0.0,1.0
30000.0,0.69,0.0,30000.0,85.47333333333333,70.15021592188579,70.20170940170941,66.08296365475913,30000.0,0.0,85.0,61.0,61.0,4.0,0.0,0.0,1.0
40000.0,0.81,0.0,40000.0,86.4,72.05991779390945,72.21228993206313,68.17596817596817,40000.0,0.0,99.0,68.0,68.0,4.0,0.0,0.0,1.0
50000.0,0.88,0.0,50000.0,87.054,73.40563988571135,73.57743489264429,69.68575844143679,50000.0,0.0,105.0,71.0,71.0,5.0,0.0,0.0,1.0
60000.0,0.98,0.0,60000.0,87.53166666666667,74.37669919344316,74.54229905397128,70.73733620183845,60000.0,0.0,113.0,75.0,75.0,5.0,0.0,0.0,1.0
70000.0,1.05,0.0,70000.0,87.95714285714286,75.23230976980139,75.39978989144392,71.64289558665232,70000.0,0.0,117.0,77.0,77.0,5.0,0.0,0.0,1.0
80000.0,1.15,0.0,80000.0,88.2525,75.82948422273923,76.04933866816178,72.27483258105437,80000.0,0.0,131.0,87.0,87.0,5.0,0.0,0.0,1.0
90000.0,1.22,0.0,90000.0,88.53666666666666,76.41433506299617,76.57941930943679,72.9539139097153,90000.0,0.0,155.0,99.0,99.0,5.0,0.0,0.0,1.0
100000.0,1.3,0.0,100000.0,88.761,76.86756130576438,77.07589695473924,73.47227795217977,100000.0,0.0,171.0,107.0,107.0,5.0,0.0,0.0,1.0
110000.0,1.37,0.0,110000.0,89.0209090909091,77.38934666199671,77.58579090959708,74.03689053228997,110000.0,0.0,179.0,111.0,111.0,5.0,0.0,0.0,1.0
120000.0,1.43,0.0,120000.0,89.27166666666668,77.90203653013587,78.06739582268561,74.60799589751683,120000.0,0.0,183.0,113.0,113.0,5.0,0.0,0.0,1.0
130000.0,1.5,0.0,130000.0,89.47923076923077,78.33072794017636,78.5017054653484,75.11553436920053,130000.0,0.0,202.0,124.0,124.0,5.0,0.0,0.0,1.0
140000.0,1.57,0.0,140000.0,89.68642857142856,78.7647192217508,78.93961493582263,75.62914577953313,140000.0,0.0,206.0,126.0,126.0,5.0,0.0,0.0,1.0
150000.0,1.62,0.0,150000.0,89.85866666666666,79.12510199303814,79.26531724936959,76.0497520270802,150000.0,0.0,212.0,129.0,129.0,5.0,0.0,0.0,1.0
160000.0,1.69,0.0,160000.0,90.00875,79.43811534579669,79.56773476143613,76.40895473931202,160000.0,0.0,234.0,143.0,143.0,6.0,0.0,0.0,1.0
170000.0,1.77,0.0,170000.0,90.15823529411765,79.74492708708993,79.8705439320476,76.75087543771888,170000.0,0.0,257.0,159.0,159.0,6.0,0.0,0.0,1.0
180000.0,1.81,0.0,180000.0,90.31833333333333,80.06942505335967,80.20446413358323,77.09655797815715,180000.0,0.0,261.0,161.0,161.0,6.0,0.0,0.0,1.0
190000.0,1.9,0.0,190000.0,90.4578947368421,80.35413394173081,80.48481195237993,77.40415773468268,190000.0,0.0,280.0,175.0,175.0,6.0,0.0,0.0,1.0
200000.0,1.96,0.0,200000.0,90.6035,80.65924751627854,80.76852230863693,77.75871047150162,200000.0,0.0,282.0,176.0,176.0,6.0,0.0,0.0,1.0
210000.0,2.02,0.0,210000.0,90.74761904761904,80.95505377006815,81.05683923174418,78.08531276082199,210000.0,0.0,284.0,177.0,177.0,6.0,0.0,0.0,1.0
220000.0,2.12,0.0,220000.0,90.87727272727273,81.22301717715021,81.33925914906278,78.39007687835132,220000.0,0.0,294.0,182.0,182.0,6.0,0.0,0.0,1.0
230000.0,2.21,0.0,230000.0,90.99739130434783,81.46927710178842,81.58910248430638,78.65954837313326,230000.0,0.0,296.0,183.0,183.0,6.0,0.0,0.0,1.0
240000.0,2.3,0.0,240000.0,91.11625,81.71835025711907,81.8339056123101,78.95282376284538,240000.0,0.0,302.0,186.0,186.0,6.0,0.0,0.0,1.0
250000.0,2.37,0.0,250000.0,91.2284,81.95083720493047,82.05438758725664,79.22071769020116,250000.0,0.0,315.0,194.0,194.0,6.0,0.0,0.0,1.0
260000.0,2.45,0.0,260000.0,91.31269230769232,82.12786640177623,82.23049146021981,79.42783758675338,260000.0,0.0,327.0,200.0,200.0,6.0,0.0,0.0,1.0
