learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.09,0.0,10000.0,73.19,44.28496769775011,45.21863506334286,37.139507620164125,10000.0,0.0
20000.0,0.15,0.0,20000.0,73.64500000000001,45.07355652191548,45.999385308882296,38.0028228652082,20000.0,0.0
30000.0,0.2,0.0,30000.0,73.69333333333333,45.1503819179185,46.00068422853232,38.169852710748984,30000.0,0.0
40000.0,0.26,0.0,40000.0,73.9375,45.57287124274651,46.576816644460386,38.716124860384454,40000.0,0.0
50000.0,0.33,0.0,50000.0,73.92999999999999,45.4558831348891,46.36243930540695,38.59525155455059,50000.0,0.0
60000.0,0.39,0.0,60000.0,73.91499999999999,45.36551359233134,46.314272973621925,38.5391714117416,60000.0,0.0
70000.0,0.43,0.0,70000.0,73.90142857142857,45.2838188554554,46.25974408001177,38.421868680059326,70000.0,0.0
80000.0,0.48,0.0,80000.0,73.83875,45.10513809310832,46.02589230451826,38.18595309823379,80000.0,0.0
90000.0,0.53,0.0,90000.0,73.76222222222222,44.94108082690991,45.78100245677679,38.04051217464314,90000.0,0.0
100000.0,0.58,0.0,100000.0,73.725,44.838162082987985,45.67577067008497,37.91351606805292,100000.0,0.0
110000.0,0.62,0.0,110000.0,73.79181818181819,44.94946192946265,45.896593788120484,37.98347889687217,110000.0,0.0
120000.0,0.65,0.0,120000.0,73.86833333333334,45.09478416032674,46.07672862964938,38.147461438321045,120000.0,0.0
130000.0,0.7,0.0,130000.0,73.90923076923077,45.14972632835273,46.15079302078207,38.1430890157387,130000.0,0.0
140000.0,0.75,0.0,140000.0,73.92357142857144,45.15300860598057,46.19930440933743,38.16355567600529,140000.0,0.0
150000.0,0.78,0.0,150000.0,73.91666666666666,45.11632944831467,46.21179834751645,38.1325110689437,150000.0,0.0
160000.0,0.84,0.0,160000.0,73.866875,44.99983569205692,46.077660136956275,38.01440939278937,160000.0,0.0
170000.0,0.87,0.0,170000.0,73.83705882352942,44.92794469269272,46.09175201502939,37.92463363572924,170000.0,0.0
180000.0,0.91,0.0,180000.0,73.84611111111111,44.953496095910644,46.11272635699733,37.95534819969424,180000.0,0.0
190000.0,0.96,0.0,190000.0,73.80631578947369,44.86954106304564,46.04568467384352,37.8754212957184,190000.0,0.0
200000.0,1.01,0.0,200000.0,73.8075,44.86415704267011,46.0487965642605,37.87210322825495,200000.0,0.0
210000.0,1.05,0.0,210000.0,73.81666666666666,44.868410501167745,46.0820364977103,37.86233317135462,210000.0,0.0
220000.0,1.09,0.0,220000.0,73.79181818181819,44.79510713780229,46.011592085920014,37.74980296470638,220000.0,0.0
230000.0,1.13,0.0,230000.0,73.79478260869566,44.78010491092535,45.97007700375607,37.70400305939991,230000.0,0.0
240000.0,1.18,0.0,240000.0,73.79541666666667,44.779535276983715,45.977357064321055,37.7125652427973,240000.0,0.0
250000.0,1.21,0.0,250000.0,73.7888,44.76945766949179,46.00794291646754,37.72641742535114,250000.0,0.0
260000.0,1.27,0.0,260000.0,73.8076923076923,44.80698215503562,46.0679496317415,37.783218827656775,260000.0,0.0
270000.0,1.31,0.0,270000.0,73.8062962962963,44.80082004325015,46.081712625889125,37.786007723638015,270000.0,0.0
280000.0,1.35,0.0,280000.0,73.79928571428572,44.79480608851712,46.0724209412076,37.80087666494272,280000.0,0.0
290000.0,1.39,0.0,290000.0,73.82,44.823476410838175,46.15346425810477,37.82643944543169,290000.0,0.0
300000.0,1.43,0.0,300000.0,73.79299999999999,44.780188484925,46.10718104795591,37.81263347729106,300000.0,0.0
310000.0,1.48,0.0,310000.0,73.77032258064517,44.733063739143,46.06383825519383,37.76682458651279,310000.0,0.0
320000.0,1.53,0.0,320000.0,73.7746875,44.751147503494835,46.109487879274376,37.79897568170533,320000.0,0.0
330000.0,1.58,0.0,330000.0,73.75818181818182,44.701322313107255,46.107985661654894,37.72526571646364,330000.0,0.0
340000.0,1.61,0.0,340000.0,73.75970588235295,44.693174437427494,46.11393643622483,37.70893552846551,340000.0,0.0
350000.0,1.65,0.0,350000.0,73.74542857142858,44.67443170528082,46.09075709131443,37.71748486840768,350000.0,0.0
