learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.1,0.0,10000.0,73.69,44.70178350725122,45.335549553293156,37.012209719894656,10000.0,0.0
20000.0,0.16,0.0,20000.0,73.52,44.296575717188155,45.48636129696345,37.2065449371591,20000.0,0.0
30000.0,0.23,0.0,30000.0,73.76,44.793212875346725,46.13015807842333,37.73137161841482,30000.0,0.0
40000.0,0.28,0.0,40000.0,73.9175,44.99353082165419,46.5056657950059,37.83590538044451,40000.0,0.0
50000.0,0.34,0.0,50000.0,73.83,44.703996508277754,46.33115950945408,37.40731882324802,50000.0,0.0
60000.0,0.4,0.0,60000.0,73.85666666666667,44.71076934298282,46.33779207006261,37.35372818403292,60000.0,0.0
70000.0,0.46,0.0,70000.0,73.81142857142858,44.62626354778697,46.19786928066211,37.313636985364525,70000.0,0.0
80000.0,0.51,0.0,80000.0,73.8275,44.720588816233374,46.286652471717,37.53579952267304,80000.0,0.0
90000.0,0.54,0.0,90000.0,73.77777777777777,44.63408700423951,46.18384147036691,37.46853554489811,90000.0,0.0
100000.0,0.58,0.0,100000.0,73.831,44.74647210204382,46.210766479620155,37.614132119102685,100000.0,0.0
110000.0,0.63,0.0,110000.0,73.7909090909091,44.65640654673516,46.143356186135144,37.53926815000976,110000.0,0.0
120000.0,0.68,0.0,120000.0,73.81166666666667,44.71975918424159,46.24082659048531,37.65177366875645,120000.0,0.0
130000.0,0.72,0.0,130000.0,73.79,44.703966858164144,46.167093247385225,37.67628175815331,130000.0,0.0
140000.0,0.77,0.0,140000.0,73.80285714285715,44.73075626946921,46.18973561430794,37.70424975371133,140000.0,0.0
150000.0,0.8,0.0,150000.0,73.74266666666666,44.58605966092911,46.08424251550287,37.53508952785752,150000.0,0.0
160000.0,0.85,0.0,160000.0,73.751875,44.59783780777057,46.06919046640641,37.527705466716256,160000.0,0.0
