learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.09,0.0,10000.0,74.05000000000001,45.69396003828839,45.31085353003162,38.28775267538646,10000.0,0.0
20000.0,0.15,0.0,20000.0,73.86500000000001,44.98769606197785,45.704788615352655,37.498505321057046,20000.0,0.0
30000.0,0.21,0.0,30000.0,74.17,45.61531825985001,46.295654584517294,38.29431438127091,30000.0,0.0
40000.0,0.26,0.0,40000.0,73.80499999999999,44.90289912894234,45.74638844301765,37.87501482272026,40000.0,0.0
50000.0,0.32,0.0,50000.0,73.764,44.784088570800485,45.89399876263146,37.68171021377672,50000.0,0.0
60000.0,0.39,0.0,60000.0,73.82166666666666,44.86530843255135,46.077791891242406,37.70771366250247,60000.0,0.0
70000.0,0.44,0.0,70000.0,73.76857142857143,44.7511868621443,46.04014223162597,37.61000305800006,70000.0,0.0
80000.0,0.48,0.0,80000.0,73.69375000000001,44.613634869039515,45.79523502897619,37.50927933010661,80000.0,0.0
90000.0,0.52,0.0,90000.0,73.7011111111111,44.63320810980848,45.70458559860526,37.538924367973806,90000.0,0.0
100000.0,0.57,0.0,100000.0,73.702,44.63095828583352,45.72248250810097,37.528506271379705,100000.0,0.0
110000.0,0.62,0.0,110000.0,73.66454545454545,44.60621395222328,45.690931928535264,37.629986866751345,110000.0,0.0
120000.0,0.67,0.0,120000.0,73.62166666666667,44.507261276315575,45.61074932558979,37.543901187798426,120000.0,0.0
130000.0,0.7,0.0,130000.0,73.58692307692307,44.41515625537995,45.560769889336335,37.42801953495152,130000.0,0.0
140000.0,0.75,0.0,140000.0,73.58928571428571,44.38951015887035,45.62180128242838,37.35599078341013,140000.0,0.0
150000.0,0.8,0.0,150000.0,73.58333333333333,44.36788764842351,45.586498585592274,37.35177865612648,150000.0,0.0
160000.0,0.84,0.0,160000.0,73.58312500000001,44.36231339444786,45.56658810802459,37.31070999510554,160000.0,0.0
170000.0,0.87,0.0,170000.0,73.54705882352941,44.29651331692907,45.54041780199818,37.263710048687926,170000.0,0.0
180000.0,0.91,0.0,180000.0,73.58222222222223,44.369762133512786,45.605746902918064,37.34088812755306,180000.0,0.0
190000.0,0.96,0.0,190000.0,73.58684210526316,44.3628650840857,45.58416915153158,37.303233221728064,190000.0,0.0
200000.0,1.01,0.0,200000.0,73.612,44.42269072943825,45.66233552292898,37.388333274015025,200000.0,0.0
210000.0,1.05,0.0,210000.0,73.61619047619048,44.425259001410396,45.68198974539965,37.37028915063415,210000.0,0.0
220000.0,1.09,0.0,220000.0,73.61363636363636,44.412211584415985,45.713671177279224,37.346874898816004,220000.0,0.0
230000.0,1.14,0.0,230000.0,73.63826086956522,44.45903411596501,45.78247534225752,37.394680323806384,230000.0,0.0
240000.0,1.18,0.0,240000.0,73.65708333333333,44.488177637146684,45.81458531526667,37.40606900648481,240000.0,0.0
250000.0,1.21,0.0,250000.0,73.662,44.4930355168122,45.817287120239634,37.4132654031139,250000.0,0.0
260000.0,1.24,0.0,260000.0,73.69307692307693,44.56602431628146,45.87095701996662,37.49497386409329,260000.0,0.0
270000.0,1.29,0.0,270000.0,73.69148148148147,44.563547057905076,45.86105712434739,37.491860117214316,270000.0,0.0
280000.0,1.34,0.0,280000.0,73.67642857142857,44.5247503351841,45.873661638785684,37.44770052023662,280000.0,0.0
290000.0,1.39,0.0,290000.0,73.66413793103447,44.50139928380936,45.87243090007086,37.42964583282129,290000.0,0.0
