learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.37,0.0,10000.0,81.38,61.521501813717684,62.03099510603588,56.239717978848404,10000.0,0.0,50.0,39.0,39.0,3.0,0.0,0.0,1.0
20000.0,0.57,0.0,20000.0,84.19,67.27062337848814,67.45239320638188,62.44655581947743,20000.0,0.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.7,0.0,30000.0,85.54333333333334,70.07556385862253,70.25581235854881,65.53286179766353,30000.0,0.0,70.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.81,0.0,40000.0,86.4425,71.98225784098317,72.1740468982503,67.69716464141052,40000.0,0.0,97.0,67.0,67.0,4.0,0.0,0.0,1.0
50000.0,0.92,0.0,50000.0,87.148,73.44061756560481,73.60009859907153,69.282982791587,50000.0,0.0,107.0,72.0,72.0,4.0,0.0,0.0,1.0
60000.0,1.02,0.0,60000.0,87.62333333333333,74.45504415252637,74.66998669713819,70.50365427391165,60000.0,0.0,119.0,78.0,78.0,4.0,0.0,0.0,1.0
70000.0,1.11,0.0,70000.0,87.95428571428572,75.15842633220008,75.37958420929691,71.3304545918194,70000.0,0.0,125.0,81.0,81.0,5.0,0.0,0.0,1.0
80000.0,1.18,0.0,80000.0,88.35125000000001,75.98068837035153,76.21429847622451,72.26405547784161,80000.0,0.0,138.0,89.0,89.0,5.0,0.0,0.0,1.0
90000.0,1.26,0.0,90000.0,88.59777777777778,76.50070542486536,76.67568243289314,72.8583141580047,90000.0,0.0,154.0,97.0,97.0,5.0,0.0,0.0,1.0
100000.0,1.37,0.0,100000.0,88.883,77.09148705976266,77.23232571475384,73.53725303499166,100000.0,0.0,166.0,103.0,103.0,5.0,0.0,0.0,1.0
110000.0,1.45,0.0,110000.0,89.14818181818181,77.64151604447785,77.79286737484419,74.1874797275381,110000.0,0.0,178.0,109.0,109.0,5.0,0.0,0.0,1.0
120000.0,1.51,0.0,120000.0,89.39666666666668,78.15476507685183,78.30667985133154,74.78698529703168,120000.0,0.0,184.0,112.0,112.0,5.0,0.0,0.0,1.0
130000.0,1.62,0.0,130000.0,89.60000000000001,78.57129922450791,78.69221919276292,75.25803381890053,130000.0,0.0,203.0,123.0,123.0,5.0,0.0,0.0,1.0
140000.0,1.71,0.0,140000.0,89.8157142857143,79.02413503795378,79.12934012530009,75.8010862186015,140000.0,0.0,211.0,127.0,127.0,5.0,0.0,0.0,1.0
150000.0,1.81,0.0,150000.0,90.00399999999999,79.41959979434466,79.5135947533816,76.26254630655731,150000.0,0.0,217.0,130.0,130.0,5.0,0.0,0.0,1.0
160000.0,1.87,0.0,160000.0,90.168125,79.76281118696758,79.84600404847926,76.65504192327668,160000.0,0.0,237.0,143.0,143.0,6.0,0.0,0.0,1.0
170000.0,1.93,0.0,170000.0,90.33529411764705,80.10619277686149,80.1572444777237,77.03671609666102,170000.0,0.0,239.0,144.0,144.0,6.0,0.0,0.0,1.0
180000.0,2.03,0.0,180000.0,90.49166666666667,80.4306357647411,80.49794895168642,77.41250065987437,180000.0,0.0,255.0,155.0,155.0,6.0,0.0,0.0,1.0
190000.0,2.11,0.0,190000.0,90.63315789473684,80.72495840209997,80.79736728528269,77.75458420309236,190000.0,0.0,266.0,162.0,162.0,6.0,0.0,0.0,1.0
200000.0,2.17,0.0,200000.0,90.7635,80.99663629681571,81.07371548588699,78.06682180851064,200000.0,0.0,273.0,167.0,167.0,6.0,0.0,0.0,1.0
210000.0,2.23,0.0,210000.0,90.87857142857143,81.22798004328837,81.28462417805744,78.31329393383602,210000.0,0.0,282.0,173.0,173.0,6.0,0.0,0.0,1.0
220000.0,2.31,0.0,220000.0,90.99681818181818,81.4699261419902,81.51797628045423,78.58123817247905,220000.0,0.0,293.0,180.0,180.0,6.0,0.0,0.0,1.0
230000.0,2.39,0.0,230000.0,91.10478260869566,81.6903674241736,81.7470513712685,78.82397996149628,230000.0,0.0,312.0,191.0,191.0,6.0,0.0,0.0,1.0
240000.0,2.49,0.0,240000.0,91.19083333333333,81.87613725981402,81.9343923301062,79.05944810918959,240000.0,0.0,320.0,195.0,195.0,6.0,0.0,0.0,1.0
250000.0,2.6,0.0,250000.0,91.2956,82.0959988126233,82.1405708845592,79.31876716625008,250000.0,0.0,328.0,199.0,199.0,6.0,0.0,0.0,1.0
260000.0,2.72,0.0,260000.0,91.37576923076924,82.26440857474478,82.31415388255708,79.51489128448749,260000.0,0.0,338.0,207.0,207.0,6.0,0.0,0.0,1.0
270000.0,2.81,0.0,270000.0,91.46962962962964,82.45901664722335,82.5031336650587,79.73587661337862,270000.0,0.0,349.0,214.0,214.0,6.0,0.0,0.0,1.0
280000.0,2.88,0.0,280000.0,91.56642857142857,82.65880500041601,82.7009999633713,79.95926334549775,280000.0,0.0,363.0,224.0,224.0,6.0,0.0,0.0,1.0
290000.0,2.95,0.0,290000.0,91.65551724137931,82.8438907690041,82.892671822642,80.17239260284973,290000.0,0.0,368.0,228.0,228.0,6.0,0.0,0.0,1.0
300000.0,3.02,0.0,300000.0,91.724,82.98637153264885,83.02939166097062,80.33238802896119,300000.0,0.0,384.0,239.0,239.0,6.0,0.0,0.0,1.0
310000.0,3.1,0.0,310000.0,91.81258064516129,83.16981908038784,83.2148454808182,80.54409983595751,310000.0,0.0,403.0,253.0,253.0,6.0,0.0,0.0,1.0
320000.0,3.18,0.0,320000.0,91.893125,83.33634714145163,83.37882340880842,80.73475571266253,320000.0,0.0,422.0,264.0,264.0,6.0,0.0,0.0,1.0
330000.0,3.25,0.0,330000.0,91.9639393939394,83.48233909073257,83.52058761387505,80.89808325349892,330000.0,0.0,431.0,270.0,270.0,6.0,0.0,0.0,1.0
340000.0,3.32,0.0,340000.0,92.03441176470588,83.6317507712329,83.6664415120739,81.08002375213943,340000.0,0.0,450.0,284.0,284.0,6.0,0.0,0.0,1.0
350000.0,3.4,0.0,350000.0,92.09285714285714,83.75284453604388,83.79759730223408,81.2208643491596,350000.0,0.0,452.0,285.0,285.0,6.0,0.0,0.0,1.0
360000.0,3.48,0.0,360000.0,92.16250000000001,83.89572230812381,83.92509201125785,81.38201350076216,360000.0,0.0,461.0,291.0,291.0,7.0,0.0,0.0,1.0
370000.0,3.55,0.0,370000.0,92.23,84.03444330297778,84.06648524920884,81.53908392142762,370000.0,0.0,479.0,303.0,303.0,7.0,0.0,0.0,1.0
380000.0,3.64,0.0,380000.0,92.29947368421053,84.17579060520394,84.20566851443037,81.69683625855363,380000.0,0.0,483.0,305.0,305.0,7.0,0.0,0.0,1.0
390000.0,3.71,0.0,390000.0,92.36076923076924,84.30288950352029,84.32780469329462,81.84582386311705,390000.0,0.0,495.0,314.0,314.0,7.0,0.0,0.0,1.0
400000.0,3.79,0.0,400000.0,92.4265,84.43831724004428,84.45863793766833,82.001817998182,400000.0,0.0,505.0,319.0,319.0,7.0,0.0,0.0,1.0
410000.0,3.85,0.0,410000.0,92.4870731707317,84.56223396602098,84.58686308162662,82.14122135191701,410000.0,0.0,511.0,322.0,322.0,7.0,0.0,0.0,1.0
420000.0,3.93,0.0,420000.0,92.54666666666667,84.68598345498764,84.70834778445922,82.28600207108461,420000.0,0.0,528.0,332.0,332.0,7.0,0.0,0.0,1.0
430000.0,4.01,0.0,430000.0,92.60744186046512,84.81148301691371,84.83375239149414,82.43203660821362,430000.0,0.0,537.0,338.0,338.0,7.0,0.0,0.0,1.0
440000.0,4.09,0.0,440000.0,92.66045454545454,84.92104966791929,84.93946686067117,82.55764338606619,440000.0,0.0,551.0,348.0,348.0,7.0,0.0,0.0,1.0
450000.0,4.19,0.0,450000.0,92.714,85.03380013587379,85.05796890096067,82.69413478591335,450000.0,0.0,567.0,356.0,356.0,7.0,0.0,0.0,1.0
460000.0,4.24,0.0,460000.0,92.76652173913044,85.14273009535198,85.16652772638722,82.82082524472347,460000.0,0.0,571.0,358.0,358.0,7.0,0.0,0.0,1.0
470000.0,4.33,0.0,470000.0,92.8131914893617,85.2393579210604,85.25898674626761,82.93204246524812,470000.0,0.0,575.0,360.0,360.0,7.0,0.0,0.0,1.0
480000.0,4.39,0.0,480000.0,92.87166666666667,85.36031669069864,85.3833995471827,83.07278268096726,480000.0,0.0,585.0,365.0,365.0,7.0,0.0,0.0,1.0
490000.0,4.46,0.0,490000.0,92.92387755102041,85.46765040936475,85.49004017408771,83.19691396614473,490000.0,0.0,593.0,369.0,369.0,7.0,0.0,0.0,1.0
500000.0,4.53,0.0,500000.0,92.9712,85.56503902181215,85.58413697202886,83.30736786107839,500000.0,0.0,606.0,377.0,377.0,7.0,0.0,0.0,1.0
510000.0,4.61,0.0,510000.0,93.01921568627452,85.66372313968013,85.68412756495061,83.41964568469292,510000.0,0.0,619.0,385.0,385.0,7.0,0.0,0.0,1.0
520000.0,4.68,0.0,520000.0,93.06384615384616,85.7569244554864,85.77928478492292,83.53021758487637,520000.0,0.0,623.0,387.0,387.0,7.0,0.0,0.0,1.0
530000.0,4.77,0.0,530000.0,93.10943396226415,85.85088760793508,85.87195784798816,83.63960541523686,530000.0,0.0,640.0,400.0,400.0,7.0,0.0,0.0,1.0
540000.0,4.85,0.0,540000.0,93.15592592592593,85.94874471034315,85.96977416036171,83.75786661041383,540000.0,0.0,646.0,403.0,403.0,7.0,0.0,0.0,1.0
550000.0,4.93,0.0,550000.0,93.20181818181818,86.0431939291727,86.06389957360527,83.86700091905024,550000.0,0.0,662.0,414.0,414.0,7.0,0.0,0.0,1.0
560000.0,5.01,0.0,560000.0,93.24767857142857,86.13817285018679,86.15653842070387,83.97747448082407,560000.0,0.0,678.0,425.0,425.0,7.0,0.0,0.0,1.0
570000.0,5.1,0.0,570000.0,93.28701754385965,86.21921337321636,86.23913919097762,84.07007435408532,570000.0,0.0,706.0,445.0,445.0,7.0,0.0,0.0,1.0
580000.0,5.17,0.0,580000.0,93.33258620689655,86.31277119848906,86.32997394737865,84.17762175387776,580000.0,0.0,715.0,451.0,451.0,7.0,0.0,0.0,1.0
590000.0,5.24,0.0,590000.0,93.37152542372881,86.39256295713544,86.41238825520028,84.26794535536712,590000.0,0.0,719.0,453.0,453.0,7.0,0.0,0.0,1.0
600000.0,5.33,0.0,600000.0,93.40583333333333,86.46335021823053,86.48113030256435,84.35064986433143,600000.0,0.0,741.0,470.0,470.0,7.0,0.0,0.0,1.0
610000.0,5.42,0.0,610000.0,93.44573770491803,86.54581542258121,86.56249894969633,84.44633770598945,610000.0,0.0,756.0,482.0,482.0,7.0,0.0,0.0,1.0
620000.0,5.5,0.0,620000.0,93.48516129032258,86.6258566007034,86.6447562019951,84.53504043126685,620000.0,0.0,765.0,488.0,488.0,7.0,0.0,0.0,1.0
630000.0,5.58,0.0,630000.0,93.52142857142857,86.70055769474814,86.71732621713095,84.62161602079838,630000.0,0.0,767.0,489.0,489.0,7.0,0.0,0.0,1.0
640000.0,5.65,0.0,640000.0,93.55624999999999,86.77128805433459,86.78929176637163,84.70110772289861,640000.0,0.0,794.0,507.0,507.0,7.0,0.0,0.0,1.0
650000.0,5.75,0.0,650000.0,93.58630769230768,86.83341620726418,86.85267005370699,84.77386696079971,650000.0,0.0,803.0,513.0,513.0,7.0,0.0,0.0,1.0
660000.0,5.82,0.0,660000.0,93.62348484848485,86.90940328215224,86.92829743287106,84.86025822280261,660000.0,0.0,812.0,519.0,519.0,7.0,0.0,0.0,1.0
670000.0,5.92,0.0,670000.0,93.65865671641791,86.98260550762132,86.9976496798913,84.94729942782236,670000.0,0.0,812.0,519.0,519.0,7.0,0.0,0.0,1.0
680000.0,6.0,0.0,680000.0,93.68779411764706,87.0435163922485,87.05489222714483,85.02024150205905,680000.0,0.0,820.0,523.0,523.0,7.0,0.0,0.0,1.0
690000.0,6.08,0.0,690000.0,93.72173913043478,87.11352101991405,87.12610885748673,85.10131928299238,690000.0,0.0,822.0,524.0,524.0,7.0,0.0,0.0,1.0
700000.0,6.15,0.0,700000.0,93.76057142857142,87.19353917405375,87.20687049285006,85.19427513779941,700000.0,0.0,833.0,531.0,531.0,8.0,0.0,0.0,1.0
710000.0,6.25,0.0,710000.0,93.78915492957746,87.25195149355405,87.26407328999166,85.26105746573214,710000.0,0.0,857.0,546.0,546.0,8.0,0.0,0.0,1.0
720000.0,6.34,0.0,720000.0,93.8176388888889,87.31072979721066,87.32253167729459,85.32986626063686,720000.0,0.0,867.0,551.0,551.0,8.0,0.0,0.0,1.0
730000.0,6.4,0.0,730000.0,93.84698630136987,87.37139237804817,87.38442439698464,85.40091656645107,730000.0,0.0,876.0,557.0,557.0,8.0,0.0,0.0,1.0
740000.0,6.5,0.0,740000.0,93.88432432432433,87.44746774938481,87.45822271243368,85.48752252743375,740000.0,0.0,883.0,562.0,562.0,8.0,0.0,0.0,1.0
750000.0,6.58,0.0,750000.0,93.91746666666667,87.51595605417623,87.52454398774853,85.56799200242965,750000.0,0.0,894.0,569.0,569.0,8.0,0.0,0.0,1.0
760000.0,6.65,0.0,760000.0,93.94657894736842,87.57530688047126,87.58369790218849,85.63497614468064,760000.0,0.0,903.0,575.0,575.0,8.0,0.0,0.0,1.0
770000.0,6.73,0.0,770000.0,93.97532467532469,87.63288743161934,87.64169164169165,85.69635826012957,770000.0,0.0,909.0,578.0,578.0,8.0,0.0,0.0,1.0
