learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.09,0.0,10000.0,72.1,41.40340237468697,43.5793731041456,34.36838390966831,10000.0,0.0
20000.0,0.17,0.0,20000.0,72.675,42.46460694240898,44.1834337657032,35.27948839412601,20000.0,0.0
30000.0,0.23,0.0,30000.0,73.14,43.37178450227466,44.94773519163764,36.133787746690984,30000.0,0.0
40000.0,0.28,0.0,40000.0,73.2825,43.58271459262359,45.02572016460904,36.17796357121528,40000.0,0.0
50000.0,0.34,0.0,50000.0,73.378,43.856797164395985,45.2515115370378,36.656514704482724,50000.0,0.0
60000.0,0.4,0.0,60000.0,73.335,43.75424361206724,45.178865131578945,36.519461968813225,60000.0,0.0
70000.0,0.45,0.0,70000.0,73.41571428571429,43.92557525365499,45.33838561861121,36.71053974084277,70000.0,0.0
80000.0,0.51,0.0,80000.0,73.45,43.97455801327032,45.37879956796792,36.7819513066254,80000.0,0.0
90000.0,0.56,0.0,90000.0,73.44222222222221,44.0042192515459,45.474039602153475,36.92738019843783,90000.0,0.0
100000.0,0.61,0.0,100000.0,73.33,43.77813294163911,45.28781848767077,36.716970387243734,100000.0,0.0
110000.0,0.66,0.0,110000.0,73.33363636363637,43.78934310026059,45.377181058080865,36.75233947130105,110000.0,0.0
120000.0,0.7,0.0,120000.0,73.35249999999999,43.81384691287775,45.42242703533025,36.749347258485635,120000.0,0.0
130000.0,0.74,0.0,130000.0,73.42384615384616,43.95405687217321,45.51748064277041,36.872590399970754,130000.0,0.0
140000.0,0.77,0.0,140000.0,73.43357142857143,43.97348152640818,45.5111488763222,36.87970945624874,140000.0,0.0
150000.0,0.82,0.0,150000.0,73.51266666666668,44.139883452067124,45.66255008958001,37.05780777212744,150000.0,0.0
160000.0,0.87,0.0,160000.0,73.52374999999999,44.18035707964723,45.66815016224397,37.15023293077356,160000.0,0.0
170000.0,0.91,0.0,170000.0,73.53294117647059,44.205891348000684,45.693525805049966,37.1951815301294,170000.0,0.0
180000.0,0.95,0.0,180000.0,73.52111111111111,44.195354436190094,45.69361362730019,37.229853419551965,180000.0,0.0
190000.0,1.0,0.0,190000.0,73.53263157894737,44.20512647447741,45.768853325281206,37.214557712716164,190000.0,0.0
200000.0,1.04,0.0,200000.0,73.54,44.23381786474071,45.72697344806016,37.26141078838175,200000.0,0.0
210000.0,1.09,0.0,210000.0,73.5552380952381,44.2528863235484,45.70660409639732,37.259642542422675,210000.0,0.0
220000.0,1.14,0.0,220000.0,73.5759090909091,44.30851364784857,45.746656587432675,37.338449764478874,220000.0,0.0
230000.0,1.17,0.0,230000.0,73.55826086956522,44.27819920846093,45.679144671615,37.32764484016571,230000.0,0.0
240000.0,1.22,0.0,240000.0,73.55666666666667,44.28187560039118,45.72015053027712,37.36837430548018,240000.0,0.0
250000.0,1.26,0.0,250000.0,73.55199999999999,44.269049910339255,45.69065356846574,37.35195467207366,250000.0,0.0
260000.0,1.3,0.0,260000.0,73.5673076923077,44.29530877396065,45.70155409302436,37.35358194397601,260000.0,0.0
270000.0,1.36,0.0,270000.0,73.59740740740742,44.34913431821912,45.74520712671147,37.39340447020595,270000.0,0.0
280000.0,1.39,0.0,280000.0,73.61892857142858,44.39684951662626,45.789666813444896,37.458089206488985,280000.0,0.0
290000.0,1.43,0.0,290000.0,73.6151724137931,44.38581645012568,45.80520869485151,37.43325565231612,290000.0,0.0
300000.0,1.48,0.0,300000.0,73.60866666666666,44.373412507095935,45.80575386911077,37.41383671662557,300000.0,0.0
310000.0,1.53,0.0,310000.0,73.60096774193549,44.34594366700108,45.763442000410905,37.35589950856566,310000.0,0.0
320000.0,1.57,0.0,320000.0,73.593125,44.33719504355737,45.75346335075174,37.366490012229924,320000.0,0.0
330000.0,1.61,0.0,330000.0,73.59454545454545,44.328631688184956,45.763492527837776,37.34099390941058,330000.0,0.0
340000.0,1.65,0.0,340000.0,73.58823529411764,44.30573941139228,45.74706532705818,37.29400592145689,340000.0,0.0
350000.0,1.7,0.0,350000.0,73.59028571428571,44.298843112389314,45.74418754805803,37.269087207329505,350000.0,0.0
360000.0,1.75,0.0,360000.0,73.5761111111111,44.28401474032147,45.72447436738653,37.28217942547453,360000.0,0.0
370000.0,1.78,0.0,370000.0,73.57432432432432,44.271042986574386,45.73090521571653,37.25574500580757,370000.0,0.0
380000.0,1.81,0.0,380000.0,73.57947368421053,44.29114807714007,45.73286416189658,37.28652632893998,380000.0,0.0
390000.0,1.85,0.0,390000.0,73.57897435897436,44.281828959591174,45.724805242005566,37.26323480166824,390000.0,0.0
400000.0,1.89,0.0,400000.0,73.59575000000001,44.3154852415962,45.74729293800983,37.299193806917366,400000.0,0.0
410000.0,1.94,0.0,410000.0,73.60707317073171,44.33951017239492,45.75916912697179,37.32457588341935,410000.0,0.0
420000.0,1.98,0.0,420000.0,73.58809523809524,44.302171911174185,45.7252453690566,37.28622875007775,420000.0,0.0
430000.0,2.03,0.0,430000.0,73.58534883720931,44.297389059170534,45.72184974744459,37.28611419390106,430000.0,0.0
440000.0,2.06,0.0,440000.0,73.58545454545454,44.29148418031799,45.7100149476831,37.27725069887424,440000.0,0.0
450000.0,2.1,0.0,450000.0,73.58444444444444,44.29679952318647,45.704354339951855,37.28831442891058,450000.0,0.0
460000.0,2.15,0.0,460000.0,73.5995652173913,44.33135529357763,45.75212739820874,37.33093202190079,460000.0,0.0
470000.0,2.19,0.0,470000.0,73.59531914893617,44.332412041217324,45.759378318961176,37.34658743821846,470000.0,0.0
480000.0,2.23,0.0,480000.0,73.60208333333334,44.34205324397289,45.77140191475612,37.35353155807813,480000.0,0.0
490000.0,2.28,0.0,490000.0,73.59632653061225,44.336849569002084,45.77278538047237,37.3648079474046,490000.0,0.0
500000.0,2.3,0.0,500000.0,73.6034,44.35626235352591,45.79575509667668,37.39689315783231,500000.0,0.0
510000.0,2.35,0.0,510000.0,73.62823529411764,44.40701313073272,45.82650270472753,37.45215761594948,510000.0,0.0
520000.0,2.41,0.0,520000.0,73.65076923076923,44.46361014290917,45.884118646076075,37.52690133138793,520000.0,0.0
530000.0,2.44,0.0,530000.0,73.64792452830189,44.45449831828409,45.8812041554134,37.51772700633923,530000.0,0.0
540000.0,2.48,0.0,540000.0,73.65574074074074,44.471089936649555,45.90624595986097,37.53666332964504,540000.0,0.0
550000.0,2.52,0.0,550000.0,73.65709090909091,44.469222524402795,45.917677930862,37.53163601871212,550000.0,0.0
560000.0,2.56,0.0,560000.0,73.66571428571429,44.49331518628034,45.94689694606126,37.56715451147078,560000.0,0.0
570000.0,2.6,0.0,570000.0,73.67245614035087,44.50620635888358,45.97144965887202,37.583912157384674,570000.0,0.0
580000.0,2.65,0.0,580000.0,73.66758620689654,44.48948881862004,45.952105428924305,37.55907700861829,580000.0,0.0
590000.0,2.68,0.0,590000.0,73.66,44.4739247321882,45.919968819924634,37.54380606372376,590000.0,0.0
600000.0,2.73,0.0,600000.0,73.66566666666667,44.48964338787545,45.925578625672046,37.57072415210038,600000.0,0.0
610000.0,2.76,0.0,610000.0,73.65836065573771,44.47257170171282,45.901832518020505,37.544844312983194,610000.0,0.0
620000.0,2.8,0.0,620000.0,73.6525806451613,44.45532371537425,45.879343875586834,37.516160866604956,620000.0,0.0
630000.0,2.86,0.0,630000.0,73.66079365079365,44.46482573275593,45.901986737694564,37.50583751374641,630000.0,0.0
640000.0,2.89,0.0,640000.0,73.65046875,44.45315091012011,45.88637348179761,37.50921777669079,640000.0,0.0
650000.0,2.93,0.0,650000.0,73.6496923076923,44.452019813541085,45.883702266680984,37.50747967716983,650000.0,0.0
660000.0,2.98,0.0,660000.0,73.65,44.461228396927716,45.88850998158014,37.530083695535055,660000.0,0.0
670000.0,3.03,0.0,670000.0,73.65,44.461038704284825,45.90250838067574,37.53007699711262,670000.0,0.0
680000.0,3.06,0.0,680000.0,73.65382352941177,44.46519918679756,45.908751928552235,37.52715581422111,680000.0,0.0
690000.0,3.11,0.0,690000.0,73.64695652173913,44.45082525500681,45.89454202459555,37.507389027122876,690000.0,0.0
700000.0,3.15,0.0,700000.0,73.6362857142857,44.42654574383467,45.87157308742567,37.46895404351346,700000.0,0.0
710000.0,3.18,0.0,710000.0,73.63901408450704,44.43798308146327,45.88365577282833,37.48772553289556,710000.0,0.0
720000.0,3.23,0.0,720000.0,73.63888888888889,44.44078454599572,45.891549331911726,37.49320757326763,720000.0,0.0
730000.0,3.28,0.0,730000.0,73.64123287671232,44.441481674944185,45.89576684615275,37.488345196596626,730000.0,0.0
740000.0,3.31,0.0,740000.0,73.64256756756757,44.45299103408092,45.91203165773264,37.51882011493883,740000.0,0.0
750000.0,3.35,0.0,750000.0,73.64213333333333,44.448096427976616,45.894253980939666,37.50387273405541,750000.0,0.0
760000.0,3.38,0.0,760000.0,73.63815789473685,44.43827520094943,45.8884981661238,37.494540326706854,760000.0,0.0
770000.0,3.43,0.0,770000.0,73.64324675324674,44.44982696153689,45.88758208971141,37.51285477643464,770000.0,0.0
780000.0,3.48,0.0,780000.0,73.63499999999999,44.433634355169644,45.8795199747355,37.497872495623405,780000.0,0.0
