learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.1,0.0,10000.0,73.29,44.27462798567822,45.534257748776504,37.2267920094007,10000.0,0.0
20000.0,0.18,0.0,20000.0,73.97,45.47223474682653,46.41276376737005,38.17102137767222,20000.0,0.0
30000.0,0.23,0.0,30000.0,74.06666666666666,45.53481763789824,46.64289143405803,38.17054756417389,30000.0,0.0
40000.0,0.29,0.0,40000.0,74.25,45.89392404000719,47.149674175175754,38.646652370741016,40000.0,0.0
50000.0,0.36,0.0,50000.0,74.29,45.881887559336235,47.18787231420238,38.55162523900574,50000.0,0.0
60000.0,0.42,0.0,60000.0,74.16666666666667,45.65456216510355,47.12965173789952,38.43342866221799,60000.0,0.0
70000.0,0.46,0.0,70000.0,74.07714285714285,45.48103917182484,47.0158841392198,38.301995851892144,70000.0,0.0
80000.0,0.51,0.0,80000.0,74.01625,45.335559300985615,46.943515658898896,38.132087264501905,80000.0,0.0
90000.0,0.56,0.0,90000.0,73.99222222222222,45.29625832950764,46.7986453621838,38.09145970536117,90000.0,0.0
100000.0,0.61,0.0,100000.0,73.942,45.18833384408432,46.63307938068321,37.97191144965484,100000.0,0.0
110000.0,0.65,0.0,110000.0,73.96090909090908,45.24120302784736,46.7136717950626,38.06249324251271,110000.0,0.0
120000.0,0.69,0.0,120000.0,73.93416666666667,45.169606527684294,46.67200872915743,38.0196567986367,120000.0,0.0
130000.0,0.73,0.0,130000.0,73.89153846153846,45.06312476842545,46.508329261950166,37.887050728350786,130000.0,0.0
140000.0,0.78,0.0,140000.0,73.90571428571428,45.11402290663777,46.524972188067224,37.99728445349626,140000.0,0.0
150000.0,0.81,0.0,150000.0,73.90333333333334,45.11400630054921,46.515917475064896,38.02836969255611,150000.0,0.0
160000.0,0.86,0.0,160000.0,73.878125,45.06818940002654,46.45373715632766,37.97581064035022,160000.0,0.0
170000.0,0.91,0.0,170000.0,73.89705882352942,45.09299571239471,46.40765208149661,37.97956645096369,170000.0,0.0
180000.0,0.95,0.0,180000.0,73.93222222222222,45.157677571617654,46.53372835004557,38.07475056749195,180000.0,0.0
190000.0,0.99,0.0,190000.0,73.91684210526316,45.12382643267081,46.527837721191204,38.05482294413959,190000.0,0.0
200000.0,1.03,0.0,200000.0,73.8945,45.07686789039996,46.507863326673835,38.009356003039514,200000.0,0.0
210000.0,1.08,0.0,210000.0,73.91333333333333,45.090527691412454,46.47529531309539,37.97749247107306,210000.0,0.0
220000.0,1.12,0.0,220000.0,73.89636363636363,45.034841921557764,46.41360841288059,37.89889159232225,220000.0,0.0
230000.0,1.16,0.0,230000.0,73.92869565217391,45.09012660249406,46.501793265885134,37.93446084418407,230000.0,0.0
240000.0,1.21,0.0,240000.0,73.85333333333334,44.95140403719566,46.37910261559101,37.845922228165065,240000.0,0.0
250000.0,1.26,0.0,250000.0,73.8212,44.88357608994209,46.287116524137026,37.80043907584988,250000.0,0.0
260000.0,1.3,0.0,260000.0,73.82153846153847,44.88655024879063,46.31541586149781,37.81838114379683,260000.0,0.0
270000.0,1.34,0.0,270000.0,73.84296296296297,44.9281078051795,46.34861548980135,37.8632576390783,270000.0,0.0
280000.0,1.38,0.0,280000.0,73.81785714285715,44.866037490439574,46.29500750888246,37.78324705083595,280000.0,0.0
290000.0,1.43,0.0,290000.0,73.81413793103448,44.85933069572843,46.31540995659367,37.77888846100274,290000.0,0.0
300000.0,1.48,0.0,300000.0,73.811,44.84708475703065,46.297334244702675,37.76279725597682,300000.0,0.0
310000.0,1.51,0.0,310000.0,73.83580645161291,44.897560515140526,46.360383834509406,37.82559369586215,310000.0,0.0
320000.0,1.54,0.0,320000.0,73.833125,44.89036751075125,46.35118338266764,37.8168234848541,320000.0,0.0
330000.0,1.59,0.0,330000.0,73.84454545454545,44.90431370479947,46.36345558717887,37.827831360882804,330000.0,0.0
340000.0,1.64,0.0,340000.0,73.8229411764706,44.87101775115791,46.3235471497841,37.823884871982955,340000.0,0.0
350000.0,1.68,0.0,350000.0,73.8217142857143,44.86828437833599,46.35848438012272,37.82765944453116,350000.0,0.0
360000.0,1.71,0.0,360000.0,73.81972222222221,44.85599929968137,46.303597269857896,37.80873260440655,360000.0,0.0
370000.0,1.76,0.0,370000.0,73.80864864864864,44.83137408325611,46.29082585586734,37.77138490582998,370000.0,0.0
380000.0,1.81,0.0,380000.0,73.81026315789474,44.82222424133285,46.28297232672494,37.75035340330511,380000.0,0.0
390000.0,1.84,0.0,390000.0,73.79102564102564,44.78294078273813,46.2312139336458,37.71593616515651,390000.0,0.0
400000.0,1.88,0.0,400000.0,73.79225000000001,44.787275916459926,46.21982813902784,37.71811522306126,400000.0,0.0
410000.0,1.92,0.0,410000.0,73.8039024390244,44.806582893531484,46.25742435538832,37.72995286437348,410000.0,0.0
420000.0,1.97,0.0,420000.0,73.79738095238095,44.79589778166431,46.24132321835936,37.72542850514094,420000.0,0.0
430000.0,2.01,0.0,430000.0,73.80209302325581,44.8055127901414,46.2535246210585,37.74227242833377,430000.0,0.0
440000.0,2.04,0.0,440000.0,73.79568181818182,44.79286287080943,46.22950360960322,37.725699039141865,440000.0,0.0
450000.0,2.09,0.0,450000.0,73.776,44.76106658634847,46.22017244836575,37.712186470737265,450000.0,0.0
460000.0,2.13,0.0,460000.0,73.7686956521739,44.74749619378217,46.20826776392338,37.701871050349006,460000.0,0.0
470000.0,2.17,0.0,470000.0,73.76382978723404,44.73877264117499,46.186442527155535,37.691697447739564,470000.0,0.0
480000.0,2.22,0.0,480000.0,73.75770833333334,44.727550257112654,46.19035413729763,37.68403451141807,480000.0,0.0
490000.0,2.24,0.0,490000.0,73.7408163265306,44.69243057699155,46.154168061600274,37.64447610601457,490000.0,0.0
500000.0,2.29,0.0,500000.0,73.7518,44.714289943288954,46.16571023065216,37.66339248394574,500000.0,0.0
510000.0,2.34,0.0,510000.0,73.7656862745098,44.74065746857033,46.19987212944682,37.68977850636165,510000.0,0.0
520000.0,2.37,0.0,520000.0,73.76692307692308,44.75003394500894,46.216141623624964,37.70999337884427,520000.0,0.0
530000.0,2.42,0.0,530000.0,73.76207547169813,44.73964891371236,46.203185386064625,37.70282499036834,530000.0,0.0
540000.0,2.45,0.0,540000.0,73.7611111111111,44.748434851652604,46.210760884832794,37.73072460710895,540000.0,0.0
550000.0,2.49,0.0,550000.0,73.7669090909091,44.76070609940052,46.22282851775651,37.74534973528766,550000.0,0.0
560000.0,2.54,0.0,560000.0,73.76589285714286,44.761520564423904,46.21540782069728,37.74931249708685,560000.0,0.0
570000.0,2.59,0.0,570000.0,73.7619298245614,44.7513089737165,46.21490016686805,37.73698803507048,570000.0,0.0
