learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.35,0.0,10000.0,80.64,59.587140895425385,60.19736842105263,53.6065180924994,10000.0,0.0,43.0,34.0,34.0,3.0,0.0,0.0,1.0
20000.0,0.54,0.0,20000.0,83.91999999999999,66.56875692326113,66.90677094052273,61.544900155446605,20000.0,0.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.62,0.0,30000.0,85.49,69.9781823526721,70.34337103147567,65.512597052765,30000.0,0.0,69.0,50.0,50.0,3.0,0.0,0.0,1.0
40000.0,0.71,0.0,40000.0,86.4975,72.10363137840771,72.46354644641583,67.90658981519996,40000.0,0.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
50000.0,0.79,0.0,50000.0,87.188,73.5218431724216,73.69631272070296,69.41367456073338,50000.0,0.0,95.0,66.0,66.0,4.0,0.0,0.0,1.0
60000.0,0.88,0.0,60000.0,87.73333333333333,74.68543439185221,74.89596834709052,70.80755195938441,60000.0,0.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,0.96,0.0,70000.0,88.06571428571428,75.38635453555031,75.5194139194139,71.63135017658244,70000.0,0.0,119.0,78.0,78.0,5.0,0.0,0.0,1.0
80000.0,1.05,0.0,80000.0,88.3025,75.8965820935501,75.99404853522137,72.23474958461902,80000.0,0.0,125.0,81.0,81.0,5.0,0.0,0.0,1.0
90000.0,1.16,0.0,90000.0,88.51666666666667,76.3284544647966,76.43746295198576,72.68113451930955,90000.0,0.0,155.0,96.0,96.0,5.0,0.0,0.0,1.0
100000.0,1.25,0.0,100000.0,88.791,76.90252780186412,77.02414627147132,73.35631091038745,100000.0,0.0,167.0,102.0,102.0,5.0,0.0,0.0,1.0
110000.0,1.33,0.0,110000.0,89.05909090909091,77.44890613047599,77.61180147332391,73.95134409765811,110000.0,0.0,180.0,110.0,110.0,5.0,0.0,0.0,1.0
120000.0,1.41,0.0,120000.0,89.27833333333334,77.90180768780888,78.05897099200192,74.45397506155192,120000.0,0.0,188.0,114.0,114.0,5.0,0.0,0.0,1.0
130000.0,1.51,0.0,130000.0,89.48,78.32034584768384,78.45654605314976,74.93677381519628,130000.0,0.0,199.0,121.0,121.0,5.0,0.0,0.0,1.0
140000.0,1.6,0.0,140000.0,89.65428571428572,78.69801680326522,78.81929719374699,75.42293791254477,140000.0,0.0,205.0,124.0,124.0,5.0,0.0,0.0,1.0
150000.0,1.68,0.0,150000.0,89.826,79.05157083495696,79.15163934426228,75.81994486167886,150000.0,0.0,213.0,128.0,128.0,5.0,0.0,0.0,1.0
160000.0,1.74,0.0,160000.0,89.9825,79.37941581584921,79.47943206114688,76.20687607624251,160000.0,0.0,225.0,134.0,134.0,6.0,0.0,0.0,1.0
170000.0,1.8,0.0,170000.0,90.12823529411764,79.67511136207557,79.75095924129441,76.51684764356878,170000.0,0.0,238.0,142.0,142.0,6.0,0.0,0.0,1.0
180000.0,1.89,0.0,180000.0,90.26166666666666,79.95495934852515,80.0391723698145,76.84718002905824,180000.0,0.0,256.0,154.0,154.0,6.0,0.0,0.0,1.0
190000.0,1.94,0.0,190000.0,90.37578947368421,80.19243465513873,80.2731509450246,77.11761540675485,190000.0,0.0,273.0,167.0,167.0,6.0,0.0,0.0,1.0
