Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
1435C;2013-05-07;15.4;14:50;12.5;23:20;13.9;50;22:10;21;21:30;8.4;4.8;1.8;0.4;1.4
1435C;2013-05-08;16.7;14:50;12.1;23:59;14.4;34;00:30;17;00:10;2.2;1;1.2;0;0
1435C;2013-05-09;17.4;16:30;9.1;23:50;13.3;25;20:00;10;16:10;0;0;0;0;0
1435C;2013-05-10;19.1;16:20;6.7;04:10;12.9;25;11:30;9;11:30;0;0;0;0;0
1435C;2013-05-11;17.7;15:40;5.7;05:10;11.7;27;20:40;12;20:20;0;0;0;0;0
1435C;2013-05-12;21.3;16:30;8.1;02:20;14.7;32;12:20;13;12:10;0;0;0;0;0
1435C;2013-05-13;22.6;15:20;9.1;06:40;15.9;40;20:10;13;20:10;0;0;0;0;0
1435C;2013-05-14;18.2;14:00;9.8;04:10;14;26;18:10;10;18:10;5;0;0;0;5
1435C;2013-05-15;16.8;17:10;6.0;07:10;11.4;24;16:00;7;18:10;0.2;0;0;0;0.2
1435C;2013-05-16;;;;;;;;;;;0;3.4;;
1435C;2013-05-17;;;;;;;;;;;;;;
1435C;2013-05-18;;;;;;;;;;;;;;
1435C;2013-05-19;;;;;;;;;;;;;;
1435C;2013-05-20;;;;;;;;;;;;;;
1435C;2013-05-21;;;;;;;;;;;;;0;0
1435C;2013-05-22;20.0;16:10;11.4;23:30;15.7;37;18:30;12;00:40;0;0;0;0;0
1435C;2013-05-23;18.9;14:40;10.9;06:40;14.9;45;19:00;15;18:10;0;0;0;0;0
1435C;2013-05-24;19.4;16:20;7.7;07:50;13.5;36;10:40;13;12:50;0;0;0;0;0
1435C;2013-05-25;20.3;16:30;9.3;04:10;14.8;31;20:50;11;20:20;0;0;0;0;0
1435C;2013-05-26;17.7;17:00;8.2;07:30;13;26;20:00;9;11:20;0;0;0;0;0
1435C;2013-05-27;15.8;13:10;6.1;06:40;11;33;20:20;11;20:10;6.2;0;0;0;6.2
1435C;2013-05-28;16.6;16:10;6.9;07:30;11.8;27;15:50;9;16:50;0.2;0;0.2;0;0
