Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
1078I;2013-05-07;22.9;16:00;13.5;00:00;18.2;45;22:10;29;22:10;0.5;0;0.2;0.1;0.2
1078I;2013-05-08;19.6;01:50;12.5;23:59;16.1;37;01:50;16;01:40;1.8;0.1;0.4;1.2;0.1
1078I;2013-05-09;13.8;13:20;9.7;22:50;11.8;28;14:20;11;14:50;17.8;0;12.2;5.2;0.4
1078I;2013-05-10;14.6;15:50;8.9;06:30;11.8;22;18:20;9;22:20;0;0;0;0;0
1078I;2013-05-11;16.5;15:40;8.9;07:20;12.7;26;15:10;13;15:10;0;0;0;0;0
1078I;2013-05-12;13.5;17:00;8.1;23:59;10.8;19;18:30;10;17:10;0.1;0.1;0;0;0
1078I;2013-05-13;18.8;16:10;5.2;07:50;12;24;18:30;14;18:00;0;0;0;0;0
1078I;2013-05-14;17.8;14:20;7.7;07:10;12.7;28;15:10;14;15:10;0.1;0;0;0;0.1
1078I;2013-05-15;13.4;17:00;6.3;23:00;9.8;44;02:50;27;17:50;9.6;5.8;1.2;1;1.6
1078I;2013-05-16;14.1;16:00;4.8;05:40;9.5;40;17:50;27;18:00;8.5;0.8;1.3;1.3;5.1
1078I;2013-05-17;;;;;;;;;;;0;0.7;;
1078I;2013-05-18;;;;;;;;;;;;;;
1078I;2013-05-19;;;;;;;;;;;;;;
1078I;2013-05-20;;;;;;;;;;;;;;
1078I;2013-05-21;;;;;;;;;;;;;;
1078I;2013-05-22;;;;;;;;;;;;;0;0
1078I;2013-05-23;12.2;17:00;9.7;23:10;10.9;42;19:20;19;16:00;1.3;0;1.2;0;0.1
1078I;2013-05-24;14.2;17:20;7.4;07:40;10.8;41;17:30;26;19:00;0.4;0.3;0.1;0;0
1078I;2013-05-25;13.6;18:00;7.5;23:50;10.6;41;07:30;24;07:40;0;0;0;0;0
1078I;2013-05-26;18.7;15:20;3.8;07:50;11.3;35;16:20;17;16:10;0.2;0;0;0;0.2
1078I;2013-05-27;17.4;16:20;10.2;03:30;13.8;22;17:00;11;17:50;0;0;0;0;0
1078I;2013-05-28;13.9;15:30;8.1;22:10;11;54;14:20;33;15:20;5.9;3.1;0.8;0.5;1.5
1078I;2013-05-29;13.4;17:40;7.7;07:20;10.5;51;17:50;36;17:50;8.1;0;5.6;0.1;2.4
1078I;2013-05-30;12.4;19:20;8.3;01:00;10.3;46;21:40;27;08:40;9.2;2.4;0;6.8;0
1078I;2013-05-31;11.8;00:00;10.4;10:10;11.1;48;07:00;29;11:50;0.3;0;0;0;0.3
1078I;2013-06-01;14.9;15:00;11.0;01:00;12.9;31;03:50;18;03:50;0.1;0;0;0;0.1
1078I;2013-06-02;15.1;12:30;9.7;23:59;12.4;25;16:50;13;01:20;0.1;0.1;0;0;0
1078I;2013-06-03;17.8;16:50;8.9;02:00;13.3;26;18:20;11;18:20;0;0;0;0;0
1078I;2013-06-04;21.1;16:20;5.2;06:40;13.2;21;15:40;10;15:30;0;0;0;0;0
1078I;2013-06-05;24.5;16:30;6.0;07:10;15.3;24;14:30;11;14:20;0;0;0;0;0
